symbol,corpCode,name,year,fiscal_date,price_date,price,market_cap,currency,sector_group,sector_name,market_type,industry_code,industry_name,valuation_model_type,valuation_model_name,peer_group_name,peer_group_level,peer_group_size,total_assets,total_liabilities,total_equity,net_income,operating_income,revenue,per,pbr,roe,debt_ratio,operating_margin,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_debt_ratio_avg,peer_operating_margin_avg,per_vs_peer_pct,pbr_vs_peer_pct,roe_vs_peer_pctp,debt_ratio_vs_peer_pct,operating_margin_vs_peer_pctp,weight_per,weight_pbr,weight_roe,weight_debt,weight_op_margin,per_score,pbr_score,roe_score,debt_score,operating_margin_score,absolute_score,weighted_absolute_score,per_peer_score,pbr_peer_score,roe_peer_score,debt_peer_score,op_margin_peer_score,risk_penalty,industry_adjusted_score,valuation_score
017370,,우신시스템,2025,2025-12-31,2026-06-18,4730.0,86600000000.0,KRW,general,일반,유가증권시장상장법인,292,특수 목적용 기계 제조업,manufacturing,제조업형,특수 목적용 기계 제조업,industry,147,394844553274.0,228281019062.0,166563534212.0,15007580438.0,20857626833.0,388612954434.0,5.77,0.52,9.01,137.05,5.37,347.78,12.98,-8.29,88.16,-10.21,98.34,95.99,17.3,-55.46,15.57,25,20,20,15,20,20,20,15,15,15,70,69.0,87.34,85.31,23.94,19.58,35.92,0,54,54
017550,,수산세보틱스,2025,2025-12-31,2026-06-18,2325.0,145100000000.0,KRW,general,일반,유가증권시장상장법인,292,특수 목적용 기계 제조업,manufacturing,제조업형,특수 목적용 기계 제조업,industry,147,268079065105.0,68445843946.0,199633221159.0,15840229694.0,18964316244.0,229388263473.0,9.16,0.73,7.93,34.29,8.27,347.78,12.98,-8.29,88.16,-10.21,97.37,94.4,16.23,61.11,18.47,25,20,20,15,20,20,20,15,25,15,80,75.0,74.68,72.73,28.17,65.73,24.65,0,54,54
032640,,LG유플러스,2025,2025-12-31,2026-06-18,15010.0,6370700000000.0,KRW,general,일반,유가증권시장상장법인,612,전기 통신업,general,일반형,전기 통신업,industry,13,19681792000000.0,10614265000000.0,9067527000000.0,509226000000.0,,,12.51,0.7,5.62,117.06,,17.64,1.1,-15.05,91.4,5.71,29.09,35.84,20.67,-28.07,,25,25,25,25,0,15,20,15,15,0,65,65.0,50.0,66.67,58.33,41.67,0.0,0,54,54
032830,,삼성생명,2025,2025-12-31,2026-06-18,469000.0,93800000000000.0,KRW,insurance,보험,유가증권시장상장법인,651,보험업,insurance,보험형,보험업,industry,8,350685701000000.0,285850383000000.0,64835318000000.0,2451515000000.0,2580469000000.0,,38.26,1.45,3.78,440.89,,13.77,0.84,9.29,879.3,10.24,-177.94,-71.43,-5.51,49.86,,10,40,35,15,0,0,15,5,0,0,20,31.0,0.0,14.29,100.0,85.71,0.0,0,54,54
033130,,디지틀조선,2025,2025-12-31,2026-06-18,1950.0,72400000000.0,KRW,general,일반,코스닥시장상장법인,631,"자료 처리, 호스팅, 포털 및 기타 인터넷 정보 매개 서비스업",it_software,IT/소프트웨어형,"자료 처리, 호스팅, 포털 및 기타 인터넷 정보 매개 서비스업",industry,15,107456359983.0,15284733173.0,92171626810.0,5413837419.0,5508704439.0,39901898759.0,13.37,0.79,5.87,16.58,13.81,15.91,1.55,7.15,128.71,8.11,15.95,49.21,-1.27,87.12,5.7,10,10,25,15,40,15,20,15,25,20,75,76.0,58.33,71.43,57.14,100.0,28.57,0,54,54
037440,,희림,2025,2025-12-31,2026-06-18,4545.0,63300000000.0,KRW,general,일반,코스닥시장상장법인,721,"건축 기술, 엔지니어링 및 관련 기술 서비스업",general,일반형,"건축 기술, 엔지니어링 및 관련 기술 서비스업",industry,16,211798543842.0,124305551829.0,87492992013.0,7815926548.0,9141380776.0,231872921949.0,8.1,0.72,8.93,142.07,3.94,47.32,2.91,0.38,97.77,-5.48,82.89,75.1,8.55,-45.31,9.42,25,25,25,25,0,20,20,15,15,5,70,70.0,81.82,73.33,33.33,26.67,58.33,0,54,54
038680,,에스넷,2025,2025-12-31,2026-06-18,3125.0,62200000000.0,KRW,general,일반,코스닥시장상장법인,620,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",it_software,IT/소프트웨어형,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",industry,27,251380973811.0,135130926049.0,116250047762.0,5026623942.0,10660299090.0,457407231243.0,12.37,0.54,4.32,116.24,2.33,16.27,1.22,0.33,139.81,-0.46,23.97,56.02,4.0,16.86,2.79,10,10,25,15,40,15,20,5,15,5,55,36.0,44.44,80.77,57.69,42.31,52.17,0,54,54
054040,,한국컴퓨터,2025,2025-12-31,2026-06-18,5000.0,80400000000.0,KRW,general,일반,코스닥시장상장법인,262,전자 부품 제조업,manufacturing,제조업형,전자 부품 제조업,industry,118,297069949486.0,132581967749.0,164487981737.0,20548001570.0,22860563344.0,417773004030.0,3.91,0.49,12.49,80.6,5.47,53.9,2.36,-8.17,105.52,-4.95,92.74,79.31,20.66,23.62,10.43,25,20,20,15,20,25,25,20,25,15,95,88.0,93.15,85.34,9.48,40.52,27.68,0,54,54
058820,,CMG제약,2025,2025-12-31,2026-06-18,1070.0,158200000000.0,KRW,general,일반,코스닥시장상장법인,212,의약품 제조업,bio_pharma,바이오/제약형,의약품 제조업,industry,68,305961524392.0,104406790270.0,201554734122.0,-10077182181.0,-3692472431.0,105229184685.0,,0.78,-5.0,51.8,-3.51,32.99,2.36,-4.89,89.52,-4.56,,66.8,-0.11,42.13,1.05,5,10,35,25,25,0,20,0,25,0,45,33.0,0.0,62.12,73.85,68.18,80.33,15,54,54
071280,,로체시스템즈,2025,2025-12-31,2026-06-18,7220.0,110400000000.0,KRW,general,일반,코스닥시장상장법인,292,특수 목적용 기계 제조업,manufacturing,제조업형,특수 목적용 기계 제조업,industry,147,162369748610.0,24599517454.0,137770231156.0,12257535043.0,14423291900.0,124870173744.0,9.01,0.8,8.9,17.86,11.55,347.78,12.98,-8.29,88.16,-10.21,97.41,93.82,17.19,79.75,21.76,25,20,20,15,20,20,20,15,25,20,80,79.0,75.95,69.93,24.65,87.41,16.9,0,54,54
080160,,모두투어,2025,2025-12-31,2026-06-18,9250.0,174800000000.0,KRW,general,일반,코스닥시장상장법인,752,여행사 및 기타 여행 보조 서비스업,general,일반형,여행사 및 기타 여행 보조 서비스업,industry,5,231495650416.0,139001125561.0,92494524855.0,14479086684.0,7438478888.0,210407391445.0,12.07,1.89,15.65,150.28,3.54,19.92,2.28,15.92,279.19,9.99,39.41,16.94,-0.27,46.17,-6.46,25,25,25,25,0,15,10,25,10,5,60,60.0,33.33,50.0,33.33,100.0,75.0,0,54,54
091700,,파트론,2025,2025-12-31,2026-06-18,6400.0,320000000000.0,KRW,general,일반,코스닥시장상장법인,262,전자 부품 제조업,manufacturing,제조업형,전자 부품 제조업,industry,118,775103719248.0,214851290688.0,560252428560.0,33095158558.0,,,9.67,0.57,5.91,38.35,,53.9,2.36,-8.17,105.52,-4.95,82.06,75.82,14.08,63.66,,25,20,20,15,20,20,20,15,25,0,80,63.0,78.08,78.45,40.52,71.55,0.0,0,54,54
100120,,뷰웍스,2025,2025-12-31,2026-06-18,25550.0,229200000000.0,KRW,general,일반,코스닥시장상장법인,271,의료용 기기 제조업,manufacturing,제조업형,의료용 기기 제조업,industry,52,351892269253.0,103218699292.0,248673569961.0,20911268823.0,21420223360.0,239334580000.0,10.96,0.92,8.41,41.51,8.95,48.15,3.31,-16.71,62.1,-87.03,77.24,72.15,25.12,33.16,95.98,25,20,20,15,20,15,20,15,25,15,75,70.0,84.0,72.0,14.29,54.0,37.5,0,54,54
104540,,코렌텍,2025,2025-12-31,2026-06-18,4080.0,52200000000.0,KRW,general,일반,코스닥시장상장법인,271,의료용 기기 제조업,manufacturing,제조업형,의료용 기기 제조업,industry,52,171927246497.0,82762690834.0,89164555663.0,6969212084.0,9116352215.0,100428537181.0,7.49,0.59,7.82,92.82,9.08,48.15,3.31,-16.71,62.1,-87.03,84.44,82.31,24.53,-49.47,96.11,25,20,20,15,20,20,20,15,25,15,80,75.0,96.0,84.0,20.41,16.0,35.42,0,54,54
126720,,수산인더스트리,2025,2025-12-31,2026-06-18,23750.0,339300000000.0,KRW,general,일반,유가증권시장상장법인,422,건물설비 설치 공사업,general,일반형,일반형,model,584,671764508379.0,118994876430.0,552769631949.0,48833630627.0,43079177203.0,337655195254.0,6.95,0.61,8.83,21.53,12.76,413.96,15.6,-7.94,160.29,-0.9,98.32,96.07,16.77,86.57,13.65,25,25,25,25,0,20,20,15,25,20,80,80.0,58.46,45.19,25.24,88.46,12.9,0,54,54
155650,,와이엠씨,2025,2025-12-31,2026-06-18,3255.0,61800000000.0,KRW,general,일반,코스닥시장상장법인,262,전자 부품 제조업,manufacturing,제조업형,전자 부품 제조업,industry,118,179445590286.0,55396216625.0,124049373661.0,1112866985.0,4574071584.0,172777352555.0,55.53,0.5,0.9,44.66,2.65,53.9,2.36,-8.17,105.52,-4.95,-3.04,78.91,9.07,57.68,7.6,25,20,20,15,20,0,25,5,25,5,55,43.0,21.92,84.48,61.21,68.97,47.32,0,54,54
163560,,동일고무벨트,2025,2025-12-31,2026-06-18,6250.0,86900000000.0,KRW,general,일반,유가증권시장상장법인,221,고무제품 제조업,manufacturing,제조업형,고무제품 제조업,industry,9,355346619626.0,116337392677.0,239009226949.0,9786999345.0,18564940328.0,364602809366.0,8.88,0.36,4.09,48.67,5.09,5.37,0.47,4.21,92.63,1.92,-65.38,22.05,-0.11,47.45,3.17,25,20,20,15,20,20,25,5,25,15,75,71.0,14.29,50.0,75.0,100.0,50.0,0,54,54
214180,,헥토이노베이션,2025,2025-12-31,2026-06-18,15200.0,197500000000.0,KRW,general,일반,코스닥시장상장법인,639,기타 정보 서비스업,general,일반형,기타 정보 서비스업,industry,16,799310040167.0,439800628468.0,359509411699.0,36792940394.0,50180560938.0,375822702346.0,5.37,0.55,10.23,122.33,13.35,14.0,1.38,3.55,76.66,4.74,61.65,60.31,6.68,-59.59,8.61,25,25,25,25,0,20,20,20,15,20,75,75.0,81.82,66.67,46.67,20.0,26.67,0,54,54
225590,,패션플랫폼,2025,2025-12-31,2026-06-18,3920.0,20100000000.0,KRW,general,일반,코스닥시장상장법인,141,봉제의복 제조업,manufacturing,제조업형,봉제의복 제조업,industry,26,103901301286.0,26094315562.0,77806985724.0,2684042787.0,8362910740.0,106300788661.0,7.49,0.26,3.45,33.54,7.87,11.07,0.56,-1.12,93.11,2.71,32.36,53.91,4.57,63.98,5.15,25,20,20,15,20,20,25,5,25,15,75,71.0,58.33,80.0,36.0,84.0,16.67,0,54,54
263810,,상신전자,2025,2025-12-31,2026-06-18,2545.0,40500000000.0,KRW,general,일반,코스닥시장상장법인,262,전자 부품 제조업,manufacturing,제조업형,전자 부품 제조업,industry,118,86674880962.0,33892499454.0,52782381508.0,1733999762.0,2562993642.0,129139555836.0,23.36,0.77,3.29,64.21,1.98,53.9,2.36,-8.17,105.52,-4.95,56.66,67.52,11.46,39.15,6.94,25,20,20,15,20,5,20,5,25,5,55,44.0,45.21,64.66,52.59,55.17,55.36,0,54,54
285130,,SK케미칼,2025,2025-12-31,2026-06-18,44400.0,768100000000.0,KRW,general,일반,유가증권시장상장법인,202,합성고무 및 플라스틱 물질 제조업,manufacturing,제조업형,합성고무 및 플라스틱 물질 제조업,industry,8,6087624380520.0,2947185327552.0,3140439052968.0,27297323639.0,-207363696.0,2365164441719.0,28.14,0.24,0.87,93.85,-0.01,12.29,1.74,-1.53,58.72,0.07,-129.02,85.93,2.39,-59.81,-0.08,25,20,20,15,20,5,25,5,25,0,60,44.0,0.0,100.0,85.71,0.0,85.71,0,54,54
307280,,원바이오젠,2025,2025-12-31,2026-06-18,5800.0,41100000000.0,KRW,general,일반,코스닥시장상장법인,213,의료용품 및 기타 의약 관련제품 제조업,manufacturing,제조업형,의료용품 및 기타 의약 관련제품 제조업,industry,23,47625399900.0,5001859947.0,42623539953.0,6459097224.0,7926377772.0,35244285942.0,6.36,0.96,15.15,11.73,22.49,26.44,16.26,-11.52,79.81,-50.74,75.93,94.07,26.67,85.3,73.23,25,20,20,15,20,20,20,25,25,25,90,91.0,100.0,66.67,9.52,80.95,9.09,0,54,54
352910,,오비고,2025,2025-12-31,2026-06-18,4350.0,55000000000.0,KRW,general,일반,코스닥시장상장법인,620,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",it_software,IT/소프트웨어형,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",industry,27,50400998846.0,14776355932.0,35624642914.0,-2985516028.0,-3724419135.0,33534744897.0,,1.54,-8.38,41.48,-11.11,16.27,1.22,0.33,139.81,-0.46,,-26.9,-8.71,70.33,-10.65,10,10,25,15,40,0,10,0,25,0,35,19.0,0.0,19.23,80.77,80.77,86.96,15,54,54
403850,,더핑크퐁컴퍼니,2025,2025-12-31,2026-06-18,11890.0,170600000000.0,KRW,general,일반,코스닥시장상장법인,591,"영화, 비디오물, 방송 프로그램 제작 및 배급업",general,일반형,"영화, 비디오물, 방송 프로그램 제작 및 배급업",industry,26,203902425258.0,19699712283.0,184202712975.0,18124112294.0,19362248868.0,93861865441.0,9.41,0.93,9.84,10.69,20.63,32.62,1.09,-23.29,90.59,-20.25,71.15,15.27,33.12,88.19,40.88,25,25,25,25,0,20,20,15,25,25,80,80.0,80.0,36.0,8.0,92.0,0.0,0,54,54
431190,,케이쓰리아이,2025,2025-12-31,2026-06-18,2475.0,18500000000.0,KRW,general,일반,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,it_software,IT/소프트웨어형,소프트웨어 개발 및 공급업,industry,148,45906566860.0,11707968706.0,34198598154.0,-4277412526.0,-3506478665.0,16639530720.0,,0.54,-12.51,34.24,-21.07,414.32,9.66,-17.27,81.99,-23.81,,94.4,4.77,58.24,2.74,10,10,25,15,40,0,20,0,25,0,45,23.0,0.0,82.99,73.29,63.27,83.22,15,54,54
475830,,오름테라퓨틱,2025,2025-12-31,2026-06-18,64100.0,1379000000000.0,KRW,general,일반,코스닥시장상장법인,211,기초 의약 물질 및 생물학적 제제 제조업,bio_pharma,바이오/제약형,기초 의약 물질 및 생물학적 제제 제조업,industry,35,169324738276.0,38436685899.0,130888052377.0,-41969171956.0,-51759177005.0,23564233.0,,10.54,-32.06,29.37,-219651.44,95.62,6.06,-24.82,82.49,-11672.6,,-73.72,-7.25,64.4,-207978.84,5,10,35,25,25,0,0,0,25,0,25,25.0,0.0,11.76,79.41,61.76,100.0,15,54,54
001270,,부국증권,2025,2025-12-31,2026-06-18,63400.0,657500000000.0,KRW,securities,증권,유가증권시장상장법인,661,금융 지원 서비스업,securities,증권형,금융 지원 서비스업,industry,20,1811920840036.0,978659889416.0,833260950620.0,45640937410.0,,,14.41,0.79,5.48,117.45,,17.34,1.09,7.76,728.96,9.5,16.92,27.56,-2.28,83.89,,15,35,35,15,0,15,20,15,15,0,65,67.0,27.78,47.37,52.63,94.74,0.0,0,53,53
001290,,상상인증권,2025,2025-12-31,2026-06-18,937.0,101500000000.0,KRW,securities,증권,유가증권시장상장법인,661,금융 지원 서비스업,securities,증권형,금융 지원 서비스업,industry,20,1244672349888.0,1049277152809.0,195395197079.0,-5856970937.0,,,,0.52,-3.0,537.0,,17.34,1.09,7.76,728.96,9.5,,52.31,-10.75,26.33,,15,35,35,15,0,0,20,0,0,0,20,28.0,0.0,63.16,100.0,73.68,0.0,15,53,53
001440,,대한전선,2025,2025-12-31,2026-06-18,39500.0,7741700000000.0,KRW,general,일반,유가증권시장상장법인,283,절연선 및 케이블 제조업,manufacturing,제조업형,절연선 및 케이블 제조업,industry,6,3493282185409.0,1860939394871.0,1632342790538.0,89877397889.0,128613046536.0,3636018215712.0,86.14,4.74,5.51,114.0,3.54,80.15,12.68,-0.04,154.74,0.04,-7.47,62.6,5.54,26.33,3.5,25,20,20,15,20,0,0,15,15,5,30,25.0,33.33,80.0,60.0,80.0,25.0,0,53,53
002380,,케이씨씨,2025,2025-12-31,2026-06-18,533000.0,4580000000000.0,KRW,general,일반,유가증권시장상장법인,204,기타 화학제품 제조업,manufacturing,제조업형,기타 화학제품 제조업,industry,71,16803559405446.0,8979073673040.0,7824485732406.0,1538496275573.0,427615116299.0,6483819486096.0,2.98,0.59,19.66,114.76,6.6,236.75,23.81,1.81,80.43,-5.33,98.74,97.54,17.86,-42.68,11.93,25,20,20,15,20,25,20,25,15,15,85,82.0,100.0,70.0,8.57,17.14,47.76,0,53,53
002920,,유성기업,2025,2025-12-31,2026-06-18,1788.0,46400000000.0,KRW,general,일반,유가증권시장상장법인,303,자동차 신품 부품 제조업,manufacturing,제조업형,자동차 신품 부품 제조업,industry,93,433970393655.0,134340088267.0,299630305388.0,-23259745943.0,-30023008741.0,304574766277.0,,0.15,-7.76,44.84,-9.86,25.37,0.98,1.1,192.6,2.96,,84.17,-8.87,76.72,-12.82,25,20,20,15,20,0,25,0,25,0,50,35.0,0.0,95.65,85.87,79.35,98.77,15,53,53
003310,,대주산업,2025,2025-12-31,2026-06-18,1810.0,64100000000.0,KRW,general,일반,코스닥시장상장법인,109,,general,일반형,일반형,model,584,147121334683.0,35263950746.0,111857383937.0,6758876148.0,10635427841.0,100983295727.0,9.48,0.57,6.04,31.53,10.53,413.96,15.6,-7.94,160.29,-0.9,97.71,96.33,13.98,80.33,11.43,25,25,25,25,0,20,20,15,25,20,80,80.0,44.62,48.08,40.78,77.88,16.13,0,53,53
005960,,동부건설,2025,2025-12-31,2026-06-18,6410.0,147100000000.0,KRW,general,일반,유가증권시장상장법인,412,토목 건설업,general,일반형,토목 건설업,industry,12,1687863462009.0,1137043010158.0,550820451851.0,44513030968.0,42628317835.0,1758625710036.0,3.3,0.27,8.08,206.43,2.42,9.87,0.64,-0.49,232.89,-4.86,66.53,57.96,8.57,11.36,7.28,25,25,25,25,0,25,25,15,5,5,70,70.0,71.43,70.0,20.0,50.0,22.22,0,53,53
008060,,대덕,2025,2025-12-31,2026-06-18,21000.0,657000000000.0,KRW,general,일반,유가증권시장상장법인,649,기타 금융업,general,일반형,기타 금융업,industry,90,1838110447073.0,388480733168.0,1449629713905.0,6226179828.0,11312935746.0,1384989854344.0,105.52,0.45,0.43,26.8,0.82,121.1,6.87,4.34,206.1,6.32,12.86,93.4,-3.92,87.0,-5.5,25,25,25,25,0,0,25,5,25,5,55,55.0,8.45,52.81,79.78,71.91,85.25,0,53,53
008350,,남선알미늄,2025,2025-12-31,2026-06-18,1209.0,156100000000.0,KRW,general,일반,유가증권시장상장법인,242,1차 비철금속 제조업,manufacturing,제조업형,1차 비철금속 제조업,industry,15,437277779372.0,153089502829.0,284188276543.0,3634987284.0,-3265896897.0,258921909120.0,42.94,0.55,1.28,53.87,-1.26,32.7,1.08,-4.26,177.27,1.6,-31.35,49.08,5.54,69.61,-2.86,25,20,20,15,20,0,20,5,25,0,50,35.0,12.5,57.14,42.86,85.71,84.62,0,53,53
014790,,HL D&I,2025,2025-12-31,2026-06-18,2730.0,103400000000.0,KRW,general,일반,유가증권시장상장법인,412,토목 건설업,general,일반형,토목 건설업,industry,12,1943235554710.0,1370957473653.0,572278081057.0,15192862270.0,79792369882.0,1741923655122.0,6.81,0.18,2.65,239.56,4.58,9.87,0.64,-0.49,232.89,-4.86,31.08,71.56,3.14,-2.86,9.44,25,25,25,25,0,20,25,5,5,5,55,55.0,42.86,80.0,60.0,30.0,11.11,0,53,53
015750,,성우하이텍,2025,2025-12-31,2026-06-18,7110.0,568800000000.0,KRW,general,일반,코스닥시장상장법인,303,자동차 신품 부품 제조업,manufacturing,제조업형,자동차 신품 부품 제조업,industry,93,4867042087907.0,2793950166991.0,2073091920916.0,177848204213.0,242683147425.0,4382670411366.0,3.2,0.27,8.58,134.77,5.54,25.37,0.98,1.1,192.6,2.96,87.39,71.95,7.48,30.03,2.57,25,20,20,15,20,25,25,15,15,15,80,78.0,75.76,77.17,28.26,53.26,24.69,0,53,53
016380,,KG스틸,2025,2025-12-31,2026-06-18,5610.0,561000000000.0,KRW,general,일반,유가증권시장상장법인,241,1차 철강 제조업,manufacturing,제조업형,1차 철강 제조업,industry,43,3100740293377.0,1045253739517.0,2055486553860.0,135541251751.0,150747044427.0,3193444424500.0,4.14,0.27,6.59,50.85,4.72,148.58,0.61,-1.96,98.76,1.59,97.21,55.19,8.56,48.51,3.13,25,20,20,15,20,25,25,15,25,5,90,76.0,91.67,73.81,11.9,61.9,15.79,0,53,53
018620,,우진비앤지,2025,2025-12-31,2026-06-18,2705.0,15600000000.0,KRW,general,일반,코스닥시장상장법인,212,의약품 제조업,bio_pharma,바이오/제약형,의약품 제조업,industry,68,109025088341.0,45089175346.0,63935912995.0,-3584575907.0,319168914.0,54764190957.0,,0.24,-5.61,70.52,0.58,32.99,2.36,-4.89,89.52,-4.56,,89.68,-0.72,21.22,5.14,5,10,35,25,25,0,25,0,25,5,50,40.0,0.0,93.94,78.46,54.55,68.85,15,53,53
019170,,신풍제약,2025,2025-12-31,2026-06-18,8930.0,468100000000.0,KRW,general,일반,유가증권시장상장법인,212,의약품 제조업,bio_pharma,바이오/제약형,의약품 제조업,industry,68,352466324389.0,81738685157.0,270727639232.0,8389168304.0,14255167972.0,234680653227.0,55.8,1.73,3.1,30.19,6.07,32.99,2.36,-4.89,89.52,-4.56,-69.15,26.87,7.99,66.27,10.63,5,10,35,25,25,0,10,5,25,15,40,51.0,7.5,28.79,52.31,92.42,32.79,0,53,53
030200,,케이티,2025,2025-12-31,2026-06-18,53500.0,13483200000000.0,KRW,general,일반,유가증권시장상장법인,612,전기 통신업,general,일반형,전기 통신업,industry,13,42948573000000.0,23490550000000.0,19458023000000.0,1836770000000.0,,,7.34,0.69,9.44,120.72,,17.64,1.1,-15.05,91.4,5.71,58.39,36.72,24.49,-32.08,,25,25,25,25,0,20,20,15,15,0,70,70.0,70.0,75.0,33.33,33.33,0.0,0,53,53
035890,,서희건설,2025,2025-12-31,2026-06-18,2285.0,525100000000.0,KRW,general,일반,코스닥시장상장법인,411,건물 건설업,general,일반형,건물 건설업,industry,19,1623933171319.0,538200951859.0,1085732219460.0,120601252773.0,144388838105.0,1100130344137.0,4.35,0.48,11.11,49.57,13.12,11.79,0.94,-25.3,311.71,-4.46,63.06,48.63,36.41,84.1,17.58,25,25,25,25,0,25,25,20,25,20,95,95.0,63.64,41.18,17.65,88.24,7.14,0,53,53
036170,,에이치엠넥스,2025,2025-12-31,2026-06-18,3895.0,239000000000.0,KRW,general,일반,코스닥시장상장법인,261,반도체 제조업,manufacturing,제조업형,반도체 제조업,industry,51,162859122159.0,27919779905.0,134939342254.0,10910332774.0,2367143405.0,31707375183.0,21.91,1.77,8.09,20.69,7.47,47.87,8.0,-11.8,98.49,-11.68,54.24,77.85,19.89,78.99,19.14,25,20,20,15,20,5,10,15,25,15,55,52.0,72.0,56.0,28.0,86.0,24.44,0,53,53
048530,,인트론바이오,2025,2025-12-31,2026-06-18,2780.0,85900000000.0,KRW,general,일반,코스닥시장상장법인,211,기초 의약 물질 및 생물학적 제제 제조업,bio_pharma,바이오/제약형,기초 의약 물질 및 생물학적 제제 제조업,industry,35,74321845927.0,4448350459.0,69873495468.0,-8958475726.0,-7903816761.0,5740240967.0,,1.23,-12.82,6.37,-137.69,95.62,6.06,-24.82,82.49,-11672.6,,79.73,11.99,92.28,11534.9,5,10,35,25,25,0,15,0,25,0,40,31.0,0.0,76.47,47.06,94.12,81.82,15,53,53
053700,,삼보모터스,2025,2025-12-31,2026-06-18,4180.0,111300000000.0,KRW,general,일반,코스닥시장상장법인,303,자동차 신품 부품 제조업,manufacturing,제조업형,자동차 신품 부품 제조업,industry,93,1337854672855.0,918498055805.0,419356617050.0,20266061263.0,61729555951.0,1684582152379.0,5.49,0.27,4.83,219.03,3.66,25.37,0.98,1.1,192.6,2.96,78.35,72.87,3.73,-13.72,0.7,25,20,20,15,20,20,25,5,5,5,55,51.0,57.58,79.35,47.83,27.17,45.68,0,53,53
063440,,SM Life Design,2025,2025-12-31,2026-06-18,1159.0,52500000000.0,KRW,general,일반,코스닥시장상장법인,182,기록매체 복제업,general,일반형,일반형,model,584,73466958918.0,6211416337.0,67255542581.0,5496856845.0,4575636524.0,53324973138.0,9.55,0.78,8.17,9.24,8.58,413.96,15.6,-7.94,160.29,-0.9,97.69,95.0,16.11,94.24,9.48,25,25,25,25,0,20,20,15,25,15,80,80.0,43.08,37.5,31.07,99.04,27.96,0,53,53
086670,,비엠티,2025,2025-12-31,2026-06-18,17760.0,176300000000.0,KRW,general,일반,코스닥시장상장법인,291,일반 목적용 기계 제조업,manufacturing,제조업형,일반 목적용 기계 제조업,industry,39,262640351911.0,113201167855.0,149439184056.0,18937581864.0,15313601466.0,146991337484.0,9.31,1.18,12.67,75.75,10.42,55.74,3.0,-4.05,136.3,1.69,83.3,60.69,16.72,44.42,8.73,25,20,20,15,20,20,15,20,25,20,80,79.0,90.48,71.05,23.68,52.63,17.65,0,53,53
094840,,슈프리마에이치큐,2025,2025-12-31,2026-06-18,10910.0,107000000000.0,KRW,general,일반,코스닥시장상장법인,264,통신 및 방송장비 제조업,manufacturing,제조업형,통신 및 방송장비 제조업,industry,52,250231969152.0,8467424429.0,241764544723.0,13386976675.0,3859090083.0,21223018606.0,7.99,0.44,5.54,3.5,18.18,23.31,2.02,-22.42,92.01,-6.87,65.71,78.13,27.96,96.19,25.05,25,20,20,15,20,20,25,15,25,20,85,83.0,61.29,74.51,33.33,100.0,4.08,0,53,53
097780,,에코볼트,2025,2025-12-31,2026-06-18,1309.0,26600000000.0,KRW,general,일반,코스닥시장상장법인,303,자동차 신품 부품 제조업,manufacturing,제조업형,자동차 신품 부품 제조업,industry,93,253843277165.0,37215797837.0,216627479328.0,-24908902623.0,1079825912.0,217426570735.0,,0.12,-11.5,17.18,0.5,25.37,0.98,1.1,192.6,2.96,,87.45,-12.6,91.08,-2.47,25,20,20,15,20,0,25,0,25,5,50,39.0,0.0,97.83,88.04,94.57,81.48,15,53,53
166480,,코아스템켐온,2025,2025-12-31,2026-06-18,2610.0,138000000000.0,KRW,general,일반,코스닥시장상장법인,212,의약품 제조업,bio_pharma,바이오/제약형,의약품 제조업,industry,68,112371324323.0,57197895120.0,55173429203.0,-26833142831.0,-21222616625.0,20158947968.0,,2.5,-48.63,103.67,-105.28,32.99,2.36,-4.89,89.52,-4.56,,-5.79,-43.74,-15.81,-100.72,5,10,35,25,25,0,5,0,15,0,20,17.0,0.0,24.24,93.85,33.33,98.36,15,53,53
198080,,캐프,2025,2025-12-31,2026-06-18,2765.0,59500000000.0,KRW,general,일반,코스닥시장상장법인,262,전자 부품 제조업,manufacturing,제조업형,전자 부품 제조업,industry,118,221276788854.0,89669851344.0,131606937510.0,19466979034.0,24273352321.0,295201227543.0,3.06,0.45,14.79,68.13,8.22,53.9,2.36,-8.17,105.52,-4.95,94.33,80.86,22.96,35.43,13.18,25,20,20,15,20,25,25,20,25,15,95,88.0,94.52,86.21,7.76,53.45,12.5,0,53,53
210980,,SK디앤디,2025,2025-12-31,2026-06-18,11660.0,217100000000.0,KRW,general,일반,유가증권시장상장법인,681,부동산 임대 및 공급업,general,일반형,부동산 임대 및 공급업,industry,17,1586560899347.0,1007900716233.0,578660183114.0,5402840328.0,37794681126.0,445824154145.0,40.18,0.38,0.93,174.18,8.48,39.86,0.54,-0.45,150.59,22.11,-0.8,30.8,1.38,-15.66,-13.63,25,25,25,25,0,0,25,5,10,15,40,40.0,38.46,68.75,68.75,37.5,75.0,0,53,53
