재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기	전기	전전기	
 재무상태표, 증권 - 연결	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	ifrs-full_EquityAttributableToOwnersOfParent	            I. 지배주주지분	878,749,608,097	871,417,272,578	935,420,573,720
 재무상태표, 증권 - 연결	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	ifrs-full_AdditionalPaidinCapital	               기타불입자본	48,367,608,862	49,267,608,862	50,467,608,862
 재무상태표, 증권 - 연결	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	ifrs-full_IssuedCapital	               자본금	363,969,375,000	363,969,375,000	363,969,375,000
 재무상태표, 증권 - 연결	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	ifrs-full_RetainedEarnings	               이익잉여금	466,412,624,235	458,180,288,716	520,983,589,858
 재무상태표, 증권 - 연결	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	dart_RegulatoryReserveForCreditLoss	                  (대손준비금 적립액)	8,448,289,428	10,176,024,412	9,268,157,830
 재무상태표, 증권 - 연결	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	dart_RegulatoryReserveForCreditLossToBeAddedReversed	                  (대손준비금 적립(환입) 예정액)	-796,241,115	-1,727,734,984	907,866,582
 재무상태표, 증권 - 연결	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	ifrs-full_EquityAndLiabilities	         부채와자본총계	10,389,051,092,028	8,779,672,481,348	7,787,183,905,719
 재무상태표, 증권 - 연결	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	ifrs-full_Borrowings	            III. 차입부채	4,706,425,068,680	4,726,312,080,327	3,842,508,494,784
 재무상태표, 증권 - 연결	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	ifrs-full_DepositsFromCustomers	            I. 예수부채	2,581,554,576,194	1,642,274,514,103	1,098,723,511,554
 재무상태표, 증권 - 연결	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	ifrs-full_FinancialLiabilitiesAtFairValueThroughProfitOrLoss	            II. 당기손익-공정가치측정금융부채	478,526,457,748	204,938,849,707	255,196,136,176
 재무상태표, 증권 - 연결	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	ifrs-full_Liabilities	            부채총계	9,510,301,483,931	7,908,255,208,770	6,851,763,331,999
 재무상태표, 증권 - 연결	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	ifrs-full_OtherFinancialLiabilities	            IV. 기타금융부채	1,716,250,236,234	1,306,572,802,734	1,627,785,953,047
 재무상태표, 증권 - 연결	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	ifrs-full_OtherNonfinancialLiabilities	            Ⅵ. 기타부채	13,650,764,010	14,220,489,193	14,208,903,991
 재무상태표, 증권 - 연결	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	ifrs-full_Provisions	            V. 충당부채	13,894,381,065	13,936,472,706	13,340,332,447
