symbol,corpCode,name,year,fiscal_date,price_date,price,market_cap,currency,sector_group,sector_name,market_type,industry_code,industry_name,valuation_model_type,valuation_model_name,peer_group_name,peer_group_level,peer_group_size,total_assets,total_liabilities,total_equity,net_income,operating_income,revenue,per,pbr,roe,debt_ratio,operating_margin,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_debt_ratio_avg,peer_operating_margin_avg,per_vs_peer_pct,pbr_vs_peer_pct,roe_vs_peer_pctp,debt_ratio_vs_peer_pct,operating_margin_vs_peer_pctp,weight_per,weight_pbr,weight_roe,weight_debt,weight_op_margin,per_score,pbr_score,roe_score,debt_score,operating_margin_score,absolute_score,weighted_absolute_score,per_peer_score,pbr_peer_score,roe_peer_score,debt_peer_score,op_margin_peer_score,risk_penalty,industry_adjusted_score,valuation_score
041920,,메디아나,2023,2023-12-31,2026-06-19,13110.0,243800000000.0,KRW,general,일반,코스닥시장상장법인,271,의료용 기기 제조업,manufacturing,제조업형,의료용 기기 제조업,industry,42,111922367875.0,11284088983.0,100638278892.0,8893421851.0,,,27.41,2.42,8.84,11.21,,41.0,4.17,-75.29,302.78,-97.36,33.14,41.93,84.13,96.3,,25,20,20,15,20,6.3,7.9,18.84,25,0,58.04,42.69,28.57,29.27,80,87.8,0,0,42,58.04
003540,,대신증권,2023,2023-12-31,2026-06-19,28900.0,1422500000000.0,KRW,securities,증권,유가증권시장상장법인,661,금융 지원 서비스업,securities,증권형,금융 지원 서비스업,industry,17,22643488792000.0,19622059968000.0,3021428824000.0,135831720000.0,161317426000.0,3854590575000.0,10.47,0.47,4.5,649.43,4.19,55.34,1.16,2.73,694.97,3.06,81.08,59.36,1.77,6.55,1.12,15,35,35,15,0,19.53,25,13.5,0,12.57,58.03,65.62,92.31,62.5,75,75,66.67,0,73,58.03
144960,,뉴파워프라즈마,2023,2023-12-31,2026-06-19,8300.0,362600000000.0,KRW,general,일반,코스닥시장상장법인,292,특수 목적용 기계 제조업,manufacturing,제조업형,특수 목적용 기계 제조업,industry,136,673625027298.0,396425001392.0,277200025906.0,16264716420.0,16088546345.0,350666770950.0,22.29,1.31,5.87,143.01,4.59,214.1,14.17,-3.02,83.92,-6.82,89.59,90.77,8.88,-70.42,11.4,25,20,20,15,20,8.86,16.9,15.87,16.4,13.77,58.03,55.93,48.19,48.15,61.19,17.04,61.07,0,49,58.03
025320,,시노펙스,2023,2023-12-31,2026-06-19,4295.0,395800000000.0,KRW,general,일반,코스닥시장상장법인,262,전자부품 제조업,manufacturing,제조업형,전자부품 제조업,industry,101,201313622774.0,67188342427.0,134125280347.0,14552474098.0,24177306064.0,262172878615.0,27.2,2.95,10.85,50.09,9.22,109.28,2.93,-2.75,82.02,-1.26,75.11,-0.66,13.6,38.92,10.48,25,20,20,15,20,6.4,5.25,20.85,25,19.22,57.5,57.66,43.55,23,78.79,59,86.46,0,57,57.5
078350,,한양디지텍,2023,2023-12-31,2026-06-19,22950.0,349900000000.0,KRW,general,일반,코스닥시장상장법인,261,반도체 제조업,manufacturing,제조업형,반도체 제조업,industry,47,250981998454.0,117793832373.0,133188166081.0,12640873336.0,19096846275.0,478837673371.0,27.68,2.63,9.49,88.44,3.99,277.85,3.9,-15.91,89.9,-11.22,90.04,32.66,25.4,1.63,15.2,25,20,20,15,20,6.16,6.85,19.49,25,11.97,57.5,51.81,47.62,34.78,84.78,34.78,70.73,0,55,57.5
020560,,아시아나항공,2023,2023-12-31,2026-06-19,7480.0,1540800000000.0,KRW,general,일반,유가증권시장상장법인,511,항공 여객 운송업,general,일반형,항공 여객 운송업,industry,5,13016745781139.0,12206400392868.0,810345388271.0,180531807269.0,619928673329.0,7623348347364.0,8.53,1.9,22.28,1506.32,8.13,8.93,1.83,30.73,600.43,10.99,4.48,-4.0,-8.45,-150.88,-2.86,25,25,25,25,0,21.47,11,25,0,18.13,57.47,57.47,50,50,50,0,0,20,18,57.47
002450,,삼익악기,2023,2023-12-31,2026-06-19,1175.0,106400000000.0,KRW,general,일반,유가증권시장상장법인,332,악기 제조업,manufacturing,제조업형,제조업형,model,1104,534158280214.0,271955667078.0,262202613136.0,3388984566.0,6465355387.0,247929198845.0,31.4,0.41,1.29,103.72,2.61,19.39,1.77,-9.3,137.31,-1.98,-61.91,77.02,10.59,24.47,4.58,25,20,20,15,20,4.3,25,3.87,24.26,7.83,57.43,48.22,12.12,56.48,42.59,47.22,54.35,0,41,57.43
079370,,제우스,2023,2023-12-31,2026-06-19,10750.0,333400000000.0,KRW,general,일반,코스닥시장상장법인,292,특수 목적용 기계 제조업,manufacturing,제조업형,특수 목적용 기계 제조업,industry,136,621696196519.0,278560587783.0,343135608736.0,10025149672.0,7144645762.0,402871359940.0,33.26,0.97,2.92,81.18,1.77,214.1,14.17,-3.02,83.92,-6.82,84.47,93.14,5.94,3.26,8.59,25,20,20,15,20,3.37,20.3,8.76,25,5.31,57.43,45.87,39.76,58.15,50,34.07,42.75,0,45,57.43
001500,,현대차증권,2023,2023-12-31,2026-06-19,8810.0,544700000000.0,KRW,securities,증권,유가증권시장상장법인,661,금융 지원 서비스업,securities,증권형,금융 지원 서비스업,industry,17,11585256846740.0,10307455311005.0,1277801535735.0,53511195192.0,65170508123.0,1582196918963.0,10.18,0.43,4.19,806.66,4.12,55.34,1.16,2.73,694.97,3.06,81.61,63.2,1.46,-16.07,1.06,15,35,35,15,0,19.82,25,12.57,0,12.36,57.39,64.49,100,75,68.75,37.5,58.33,0,71,57.39
307750,,국전약품,2023,2023-12-31,2026-06-19,2285.0,123400000000.0,KRW,general,일반,코스닥시장상장법인,212,의약품 제조업,bio_pharma,바이오/제약형,의약품 제조업,industry,62,225102490000.0,127646216919.0,97456273081.0,4692086205.0,6498831883.0,121997885408.0,26.3,1.27,4.81,130.98,5.33,53.13,2.83,-9.11,93.99,-14.52,50.5,55.32,13.93,-39.36,19.85,5,10,35,25,25,6.85,17.3,14.43,18.8,15.33,57.38,62.62,33.33,39.34,65.57,21.31,64.29,0,50,57.38
204320,,HL만도,2023,2023-12-31,2026-06-19,64900.0,3047500000000.0,KRW,general,일반,유가증권시장상장법인,303,자동차 신품 부품 제조업,manufacturing,제조업형,자동차 신품 부품 제조업,industry,85,6286700392151.0,3930545236233.0,2356155155918.0,154600073679.0,279276996280.0,8393086800929.0,19.71,1.29,6.56,166.82,3.33,34.05,0.68,-0.98,162.32,3.85,42.1,-89.66,7.54,-2.77,-0.52,25,20,20,15,20,10.29,17.1,16.56,13.32,9.99,57.27,53.2,12.86,8.43,45.78,40.96,38.36,0,28,57.27
097870,,효성오앤비,2023,2023-06-30,2026-06-19,4955.0,42100000000.0,KRW,general,일반,코스닥시장상장법인,203,"비료, 농약 및 살균, 살충제 제조업",manufacturing,제조업형,"비료, 농약 및 살균, 살충제 제조업",industry,6,87922293696.0,14169137931.0,73753155765.0,1234203965.0,719539173.0,29660837674.0,34.11,0.57,1.67,19.21,2.43,22.65,0.72,-2.0,78.36,2.7,-50.57,20.27,3.68,75.48,-0.27,25,20,20,15,20,2.95,24.3,5.01,25,7.29,57.26,47.23,33.33,60,50,100,60,0,57,57.26
047040,,대우건설,2023,2023-12-31,2026-06-19,21650.0,8896200000000.0,KRW,general,일반,유가증권시장상장법인,411,건물 건설업,general,일반형,건물 건설업,industry,18,11243136483407.0,7181221069270.0,4061915414137.0,521479149761.0,,,17.06,2.19,12.84,176.79,,30.02,0.58,0.39,197.02,3.31,43.16,-275.28,12.44,10.27,,25,25,25,25,0,12.94,9.05,22.84,12.32,0,57.15,57.15,30,0,88.24,52.94,0,0,43,57.15
064820,,케이프,2023,2023-12-31,2026-06-19,10030.0,309500000000.0,KRW,general,일반,코스닥시장상장법인,311,선박 및 보트 건조업,general,일반형,선박 및 보트 건조업,industry,11,2240973813100.0,1986990800067.0,253983013033.0,27101327960.0,40953906753.0,590659693241.0,11.42,1.22,10.67,782.33,6.93,370.37,3.94,2.87,184.34,1.0,96.92,69.07,7.8,-324.39,5.93,25,25,25,25,0,18.58,17.8,20.67,0,16.93,57.05,57.05,87.5,80,80,0,62.5,20,42,57.05
009270,,신원,2023,2023-12-31,2026-06-19,1069.0,122700000000.0,KRW,general,일반,유가증권시장상장법인,141,봉제의복 제조업,manufacturing,제조업형,봉제의복 제조업,industry,25,545009762942.0,331223040908.0,213786722034.0,5935016102.0,23429995620.0,834478141461.0,20.67,0.57,2.78,154.93,2.81,62.46,0.65,5.54,81.83,6.33,66.9,11.64,-2.77,-89.34,-3.53,25,20,20,15,20,9.66,24.3,8.34,14.51,8.43,56.81,51.22,25,37.5,29.17,8.33,30.43,0,27,56.81
000140,,하이트진로홀딩스,2023,2023-12-31,2026-06-19,8050.0,186800000000.0,KRW,general,일반,유가증권시장상장법인,649,기타 금융업,general,일반형,기타 금융업,industry,84,3979751148746.0,2874614630369.0,1105136518377.0,18315800358.0,138073290650.0,2506869281995.0,10.2,0.17,1.66,260.11,5.51,121.17,4.48,4.61,214.41,4.47,91.58,96.22,-2.95,-21.31,1.04,25,25,25,25,0,19.8,25,4.98,6.99,15.51,56.77,56.77,43.24,89.16,18.29,15.66,52.38,0,42,56.77
001340,,백광산업,2023,2023-12-31,2026-06-19,5800.0,261200000000.0,KRW,general,일반,유가증권시장상장법인,201,기초 화학물질 제조업,manufacturing,제조업형,기초 화학물질 제조업,industry,39,426908196303.0,213256378678.0,213651817625.0,7728814098.0,17738515912.0,233521888171.0,33.8,1.22,3.62,99.81,7.6,19.86,1.64,-16.77,214.3,1.21,-70.18,25.29,20.39,53.42,6.39,25,20,20,15,20,3.1,17.8,10.86,25,17.6,56.76,55.11,15,44.74,55.26,34.21,81.25,0,45,56.76
203650,,드림시큐리티,2023,2023-12-31,2026-06-19,2600.0,264400000000.0,KRW,general,일반,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,it_software,IT/소프트웨어형,소프트웨어 개발 및 공급업,industry,131,405940375912.0,299328030265.0,106612345647.0,22358222110.0,33279006375.0,232738679548.0,11.83,2.48,20.97,280.76,14.3,144.89,10.75,-13.78,70.83,-104.65,91.84,76.92,34.75,-296.39,118.95,10,10,25,15,40,18.17,7.6,25,5.96,22.15,56.73,74.32,44.29,18.6,97.67,2.33,81.45,0,64,56.73
219420,,링크제니시스,2023,2023-12-31,2026-06-19,4180.0,47900000000.0,KRW,general,일반,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,it_software,IT/소프트웨어형,소프트웨어 개발 및 공급업,industry,131,47884804302.0,2902150817.0,44982653485.0,1399546409.0,1398347384.0,14193832035.0,34.23,1.06,3.11,6.45,9.85,144.89,10.75,-13.78,70.83,-104.65,76.38,90.09,16.89,90.89,114.5,10,10,25,15,40,2.89,19.4,9.33,25,19.85,56.62,65.01,15.71,46.51,52.33,99.22,74.19,0,64,56.62
123690,,한국화장품,2023,2023-12-31,2026-06-19,6510.0,104600000000.0,KRW,general,일반,유가증권시장상장법인,464,생활용품 도매업,general,일반형,생활용품 도매업,industry,16,48624288729.0,23252166199.0,25372122530.0,3547260908.0,3054862344.0,78712916916.0,29.49,4.12,13.98,91.64,3.88,18.75,0.89,-4.99,68.09,2.94,-57.23,-361.21,18.97,-34.6,0.94,25,25,25,25,0,5.26,2.2,23.98,25,11.64,56.44,56.44,14.29,0,100,26.67,64.29,0,35,56.44
100840,,SNT에너지,2023,2023-12-31,2026-06-19,32350.0,669000000000.0,KRW,general,일반,유가증권시장상장법인,291,일반 목적용 기계 제조업,manufacturing,제조업형,일반 목적용 기계 제조업,industry,34,423163460482.0,147149187415.0,276014273067.0,22727501737.0,20777120986.0,321955650203.0,29.44,2.42,8.23,53.31,6.45,89.29,3.45,-3.68,143.99,0.2,67.03,29.77,11.91,62.97,6.26,25,20,20,15,20,5.28,7.9,18.23,25,16.45,56.41,54.34,39.13,36.36,66.67,81.82,66.67,0,56,56.41
074600,,원익QnC,2023,2023-12-31,2026-06-19,35500.0,933200000000.0,KRW,general,일반,코스닥시장상장법인,231,유리 및 유리제품 제조업,manufacturing,제조업형,제조업형,model,1104,1376503053775.0,866898414395.0,509604639380.0,50998911602.0,82983414760.0,805948142955.0,18.3,1.83,10.01,170.11,10.3,19.39,1.77,-9.3,137.31,-1.98,5.63,-3.72,19.3,-23.89,12.27,25,20,20,15,20,11.7,11.7,20.01,12.99,20.15,56.4,60.98,24.24,14.81,75.93,20.37,86.96,0,45,56.4
365550,,ESR켄달스퀘어리츠,2023,2023-05-31,2026-06-19,3675.0,904400000000.0,KRW,general,일반,유가증권시장상장법인,681,부동산 임대 및 공급업,general,일반형,부동산 임대 및 공급업,industry,17,2377653258452.0,1243826126006.0,1133827132446.0,28013768456.0,26079139969.0,52957789556.0,32.28,0.8,2.47,109.7,49.25,28.87,0.59,2.6,141.1,33.52,-11.82,-36.13,-0.13,22.26,15.72,25,25,25,25,0,3.86,22,7.41,23.06,25,56.33,56.33,25,31.25,40,56.25,37.5,0,38,56.33
014680,,한솔케미칼,2023,2023-12-31,2026-06-19,285000.0,3138700000000.0,KRW,general,일반,유가증권시장상장법인,201,기초 화학물질 제조업,manufacturing,제조업형,기초 화학물질 제조업,industry,39,1350979663141.0,409492209835.0,941487453306.0,108690123238.0,124144351473.0,771654641559.0,28.88,3.33,11.54,43.49,16.09,19.86,1.64,-16.77,214.3,1.21,-45.41,-103.72,28.32,79.7,14.88,25,20,20,15,20,5.56,4.18,21.54,25,23.05,56.28,59.58,20,18.42,92.11,65.79,93.75,0,56,56.28
090430,,아모레퍼시픽,2023,2023-12-31,2026-06-19,102800.0,6013100000000.0,KRW,general,일반,유가증권시장상장법인,204,기타 화학제품 제조업,manufacturing,제조업형,기타 화학제품 제조업,industry,70,5886510888702.0,1013805677645.0,4872705211057.0,173878928996.0,108171257062.0,3673963593157.0,34.58,1.23,3.57,20.81,2.94,23.92,2.82,1.66,83.43,-0.33,-44.58,56.27,1.91,75.06,3.28,25,20,20,15,20,2.71,17.7,10.71,25,8.82,56.12,47.49,22.45,40.58,46.38,86.96,32.31,0,43,56.12
131180,,딜리,2023,2023-12-31,2026-06-19,4105.0,24100000000.0,KRW,general,일반,코스닥시장상장법인,263,컴퓨터 및 주변장치 제조업,manufacturing,제조업형,컴퓨터 및 주변장치 제조업,industry,9,66406317817.0,8732382211.0,57673935606.0,688445078.0,-890645382.0,25705183783.0,35.01,0.42,1.19,15.14,-3.46,15.68,0.69,2.8,19.95,1.94,-123.19,39.19,-1.6,24.09,-5.41,25,20,20,15,20,2.5,25,3.57,25,0,56.07,40.36,0,75,25,50,25,0,33,56.07
038500,,삼표시멘트,2023,2023-12-31,2026-06-19,9710.0,1047900000000.0,KRW,general,일반,코스닥시장상장법인,239,기타 비금속 광물제품 제조업,manufacturing,제조업형,기타 비금속 광물제품 제조업,industry,7,1520485305476.0,814483922837.0,706001382639.0,33807860692.0,84701114941.0,823729443914.0,31.0,1.48,4.79,115.37,10.28,16.96,1.12,-1.48,101.58,5.2,-82.8,-32.29,6.27,-13.57,5.08,25,20,20,15,20,4.5,15.2,14.37,21.93,20.14,56,57.43,20,16.67,33.33,16.67,83.33,0,34,56
028260,,삼성물산,2023,2023-12-31,2026-06-19,515500.0,83597400000000.0,KRW,general,일반,유가증권시장상장법인,467,기타 전문 도매업,general,일반형,기타 전문 도매업,industry,27,66127029212679.0,26229919730957.0,39897109481722.0,2719106116709.0,2870173816853.0,41895681215734.0,30.74,2.1,6.82,65.74,6.85,42.86,1.16,-5.03,68.95,-4.79,28.26,-80.0,11.85,4.64,11.64,25,25,25,25,0,4.63,9.5,16.82,25,16.85,55.95,55.95,23.08,11.54,84,30.77,87.5,0,37,55.95
099320,,쎄트렉아이,2023,2023-12-31,2026-06-19,107200.0,1174000000000.0,KRW,general,일반,코스닥시장상장법인,313,"항공기, 우주선 및 부품 제조업",manufacturing,제조업형,"항공기, 우주선 및 부품 제조업",industry,6,313827961191.0,95572165701.0,218255795490.0,41465966732.0,-4353750903.0,125433494958.0,28.31,5.38,19.0,43.79,-3.47,50.64,6.47,-17.75,425.08,1.15,44.09,16.86,36.75,89.7,-4.62,25,20,20,15,20,5.85,0,25,25,0,55.85,40.85,100,60,80,100,25,0,73,55.85
105560,,KB금융,2023,2023-12-31,2026-06-19,158600.0,56253500000000.0,KRW,finance,금융기타,유가증권시장상장법인,649,기타 금융업,finance,금융기타형,기타 금융업,industry,84,715738152000000.0,656864842000000.0,58873310000000.0,4563431000000.0,6435319000000.0,,12.33,0.96,7.75,1115.73,,121.17,4.48,4.61,214.41,4.47,89.83,78.66,3.14,-420.36,,15,35,35,15,0,17.67,20.4,17.75,0,0,55.82,64.01,36.49,28.31,69.51,7.23,0,10,31,55.82
090080,,평화산업,2023,2023-12-31,2026-06-19,837.0,46000000000.0,KRW,general,일반,유가증권시장상장법인,303,자동차 신품 부품 제조업,manufacturing,제조업형,자동차 신품 부품 제조업,industry,85,252411568748.0,209045458106.0,43366110642.0,3632456925.0,9937617006.0,564038964404.0,12.66,1.06,8.38,482.05,1.76,34.05,0.68,-0.98,162.32,3.85,62.8,-55.54,9.36,-196.97,-2.09,25,20,20,15,20,17.34,19.4,18.38,0.45,5.28,55.57,52.06,21.43,14.46,54.22,2.41,19.18,10,13,55.57
264850,,이랜시스,2023,2023-12-31,2026-06-19,4885.0,148000000000.0,KRW,general,일반,코스닥시장상장법인,262,전자부품 제조업,manufacturing,제조업형,전자부품 제조업,industry,101,60954089570.0,14077244258.0,46876845312.0,4982947261.0,5447612687.0,68449331332.0,29.7,3.16,10.63,30.03,7.96,109.28,2.93,-2.75,82.02,-1.26,72.82,-7.69,13.38,63.39,9.22,25,20,20,15,20,5.15,4.6,20.63,25,17.96,55.38,54.7,40.32,21,76.77,77,82.29,0,58,55.38
098120,,마이크로컨텍솔,2023,2023-12-31,2026-06-19,27200.0,226100000000.0,KRW,general,일반,코스닥시장상장법인,262,전자부품 제조업,manufacturing,제조업형,전자부품 제조업,industry,101,62984189398.0,7855863058.0,55128326340.0,7387998878.0,7428799024.0,64817181265.0,30.6,4.1,13.4,14.25,11.46,109.28,2.93,-2.75,82.02,-1.26,72.0,-39.89,16.16,82.63,12.72,25,20,20,15,20,4.7,2.25,23.4,25,20.73,55.35,56.8,38.71,18,87.88,89,91.67,0,63,55.35
145020,,휴젤,2023,2023-12-31,2026-06-19,241000.0,2965300000000.0,KRW,general,일반,코스닥시장상장법인,211,기초 의약 물질 제조업,manufacturing,제조업형,기초 의약 물질 제조업,industry,29,929250642001.0,149572606527.0,779678035474.0,97660299628.0,117781785955.0,319699941151.0,30.36,3.8,12.53,19.18,36.84,53.75,7.92,-22.94,53.33,-2613.54,43.51,52.0,35.46,64.03,2650.38,25,20,20,15,20,4.82,3,22.53,25,25,55.35,60.24,60,29.63,92.59,55.56,92.31,0,66,55.35
014970,,삼륭물산,2023,2023-12-31,2026-06-19,4855.0,72000000000.0,KRW,general,일반,코스닥시장상장법인,172,"골판지, 종이 상자 및 종이 용기 제조업",manufacturing,제조업형,"골판지, 종이 상자 및 종이 용기 제조업",industry,5,104708757325.0,44514987516.0,60193769809.0,2026435971.0,1178662628.0,86280033374.0,35.53,1.2,3.37,73.95,1.37,13.03,0.56,5.92,48.26,6.1,-172.7,-113.93,-2.56,-53.23,-4.73,25,20,20,15,20,2.23,18,10.11,25,4.11,55.34,43.01,0,0,25,25,0,0,9,55.34
128940,,한미약품,2023,2023-12-31,2026-06-19,406000.0,5201300000000.0,KRW,general,일반,유가증권시장상장법인,212,의약품 제조업,bio_pharma,바이오/제약형,의약품 제조업,industry,62,1898668375968.0,798457731813.0,1100210644155.0,165366177835.0,220691065020.0,1490887463726.0,31.45,4.73,15.03,72.57,14.8,53.13,2.83,-9.11,93.99,-14.52,40.8,-66.82,24.14,22.78,29.33,5,10,35,25,25,4.28,0.67,25,25,22.4,54.95,83.52,27.27,13.11,91.8,49.18,94.64,0,71,54.95
119850,,지엔씨에너지,2023,2023-12-31,2026-06-19,21600.0,355300000000.0,KRW,general,일반,코스닥시장상장법인,281,"전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",manufacturing,제조업형,"전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",industry,26,187092368065.0,64280333511.0,122812034554.0,11704975205.0,11022900658.0,166417408343.0,30.35,2.89,9.53,52.34,6.62,105.35,5.66,-9.55,129.96,-0.39,71.19,48.85,19.08,59.73,7.01,25,20,20,15,20,4.82,5.55,19.53,25,16.62,54.9,53.18,53.33,28,76,72,70.83,0,59,54.9
011210,,현대위아,2023,2023-12-31,2026-06-19,73500.0,1998800000000.0,KRW,general,일반,유가증권시장상장법인,303,자동차 신품 부품 제조업,manufacturing,제조업형,자동차 신품 부품 제조업,industry,85,6825905000000.0,3059151000000.0,3766754000000.0,52548000000.0,229216000000.0,8590316000000.0,38.04,0.53,1.4,81.21,2.67,34.05,0.68,-0.98,162.32,3.85,-11.72,22.19,2.37,49.97,-1.18,25,20,20,15,20,0.98,24.7,4.2,25,8.01,54.88,45.51,5.71,44.58,20.48,65.06,26.03,0,29,54.88
024120,,KB오토시스,2023,2023-12-31,2026-06-19,3100.0,35700000000.0,KRW,general,일반,코스닥시장상장법인,303,자동차 신품 부품 제조업,manufacturing,제조업형,자동차 신품 부품 제조업,industry,85,224905238746.0,116128617012.0,108776621734.0,1062706995.0,,,33.59,0.33,0.98,106.76,,34.05,0.68,-0.98,162.32,3.85,1.33,51.88,1.96,34.23,,25,20,20,15,20,3.2,25,2.94,23.65,0,54.79,39.74,7.14,75.3,16.87,61.45,0,0,29,54.79
039130,,하나투어,2023,2023-12-31,2026-06-19,34950.0,541400000000.0,KRW,general,일반,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,general,일반형,여행사 및 기타 여행보조 서비스업,industry,6,644596377665.0,485292298418.0,159304079247.0,59056762065.0,34047986427.0,411611609463.0,9.17,3.4,37.07,304.63,8.27,10.07,4.75,-48.32,598.44,3.82,8.95,28.53,85.4,49.1,4.45,25,25,25,25,0,20.83,4,25,4.88,18.27,54.71,54.71,66.67,20,100,20,60,10,42,54.71
217500,,러셀,2023,2023-12-31,2026-06-19,1750.0,55700000000.0,KRW,general,일반,코스닥시장상장법인,292,특수 목적용 기계 제조업,manufacturing,제조업형,특수 목적용 기계 제조업,industry,136,74553296571.0,18467189072.0,56086107499.0,1506707474.0,1871561870.0,44710882827.0,36.97,0.99,2.69,32.93,4.19,214.1,14.17,-3.02,83.92,-6.82,82.73,92.99,5.7,60.76,11.0,25,20,20,15,20,1.52,20.1,8.07,25,12.57,54.69,49.11,36.14,57.04,49.25,66.67,56.49,0,52,54.69
136480,,하림,2023,2023-12-31,2026-06-19,2760.0,293100000000.0,KRW,general,일반,코스닥시장상장법인,101,"도축, 육류 가공 및 저장 처리업",general,일반형,"도축, 육류 가공 및 저장 처리업",industry,6,842137298817.0,533580769459.0,308556529358.0,13028118636.0,40446934176.0,1410837724581.0,22.5,0.95,4.22,172.93,2.87,18.32,0.55,8.88,126.56,5.96,-22.81,-73.93,-4.66,-36.64,-3.09,25,25,25,25,0,8.75,20.5,12.66,12.71,8.61,54.62,54.62,25,0,40,20,40,0,21,54.62
031820,,콤텍시스템,2023,2023-12-31,2026-06-19,5450.0,66000000000.0,KRW,general,일반,유가증권시장상장법인,620,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",it_software,IT/소프트웨어형,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",industry,28,525378184898.0,318405022078.0,206973162820.0,3315283911.0,15528861337.0,892572862927.0,19.91,0.32,1.6,153.84,1.74,30.22,1.4,-1.64,118.01,-2.34,34.11,77.15,3.24,-30.36,4.08,10,10,25,15,40,10.09,25,4.8,14.62,5.22,54.51,35.96,29.41,92.59,44.44,25.93,45.83,0,46,54.51
110990,,디아이티,2023,2023-12-31,2026-06-19,22650.0,428100000000.0,KRW,general,일반,코스닥시장상장법인,292,특수 목적용 기계 제조업,manufacturing,제조업형,특수 목적용 기계 제조업,industry,136,211851147011.0,25724443546.0,186126703465.0,13163567178.0,8644231654.0,107061292801.0,32.52,2.3,7.07,13.82,8.07,214.1,14.17,-3.02,83.92,-6.82,84.81,83.77,10.09,83.53,14.89,25,20,20,15,20,3.74,8.5,17.07,25,18.07,54.31,53.65,40.96,30.74,66.42,88.89,75.57,0,58,54.31
046940,,우원개발,2023,2023-12-31,2026-06-19,3180.0,57500000000.0,KRW,general,일반,코스닥시장상장법인,421,기반조성 및 시설물 축조관련 전문공사업,general,일반형,일반형,model,531,191495999217.0,88246329358.0,103249669859.0,1475092795.0,1357980797.0,252508569423.0,38.98,0.56,1.43,85.47,0.54,13.84,18.83,-4.46,117.95,-0.74,-181.71,97.04,5.89,27.54,1.28,25,25,25,25,0,0.51,24.4,4.29,25,1.62,54.2,54.2,4.17,57.89,38.16,51.32,36.92,0,38,54.2
120110,,코오롱인더,2023,2023-12-31,2026-06-19,63500.0,1901600000000.0,KRW,general,일반,유가증권시장상장법인,205,화학섬유 제조업,manufacturing,제조업형,화학섬유 제조업,industry,6,6002718764682.0,3073061698076.0,2929657066606.0,50777732316.0,157625474066.0,5061157921399.0,37.45,0.65,1.73,104.89,3.11,18.07,0.56,-3.05,133.46,-0.5,-107.27,-15.18,4.79,21.41,3.61,25,20,20,15,20,1.27,23.5,5.19,24.02,9.33,53.98,46.1,0,40,40,60,66.67,0,38,53.98
035420,,NAVER,2023,2023-12-31,2026-06-19,231000.0,36241100000000.0,KRW,general,일반,유가증권시장상장법인,631,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",it_software,IT/소프트웨어형,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",industry,17,35737826964395.0,11499828148842.0,24237998815553.0,985017762493.0,1488820269608.0,9670643576585.0,36.79,1.5,4.06,47.45,15.4,38.65,2.62,-8.96,112.89,-1.27,4.8,42.83,13.02,57.97,16.66,10,10,25,15,40,1.61,15,12.18,25,22.7,53.79,70.14,20,18.75,62.5,43.75,86.67,0,61,53.79
024900,,덕양산업,2023,2023-12-31,2026-06-19,1921.0,62600000000.0,KRW,general,일반,유가증권시장상장법인,303,자동차 신품 부품 제조업,manufacturing,제조업형,자동차 신품 부품 제조업,industry,85,573648655244.0,482586900409.0,91061754835.0,4450283400.0,27728234775.0,1875890050635.0,14.07,0.69,4.89,529.96,1.48,34.05,0.68,-0.98,162.32,3.85,58.68,-0.8,5.87,-226.48,-2.37,25,20,20,15,20,15.93,23.1,14.67,0,4.44,53.7,49.7,20,32.53,33.73,1.2,17.81,20,2,53.7
003080,,성보화학,2023,2023-12-31,2026-06-19,2215.0,44300000000.0,KRW,general,일반,유가증권시장상장법인,203,"비료, 농약 및 살균, 살충제 제조업",manufacturing,제조업형,"비료, 농약 및 살균, 살충제 제조업",industry,6,165627371912.0,33110290058.0,132517081854.0,1163430847.0,201041362.0,62612439874.0,38.08,0.33,0.88,24.99,0.32,22.65,0.72,-2.0,78.36,2.7,-68.08,53.31,2.88,68.12,-2.38,25,20,20,15,20,0.96,25,2.64,25,0.96,53.6,38.84,0,100,25,80,20,0,41,53.6
014940,,오리엔탈정공,2023,2023-12-31,2026-06-19,5060.0,230600000000.0,KRW,general,일반,코스닥시장상장법인,291,일반 목적용 기계 제조업,manufacturing,제조업형,일반 목적용 기계 제조업,industry,34,197804461941.0,110922418214.0,86882043727.0,8908859193.0,12763401545.0,157532717479.0,25.88,2.65,10.25,127.67,8.1,89.29,3.45,-3.68,143.99,0.2,71.01,23.1,13.93,11.33,7.91,25,20,20,15,20,7.06,6.75,20.25,19.47,18.1,53.53,54.82,47.83,27.27,84.85,33.33,80,0,55,53.53
