symbol,corpCode,name,year,fiscal_date,price_date,price,market_cap,total_assets,total_liabilities,total_equity,net_income,operating_income,revenue,per,pbr,roe,debt_ratio,per_score,pbr_score,roe_score,debt_score,valuation_score
462860,01563667,더즌,2025,2025-12-31,2026-06-18,2500.0,179400000000.0,193145186670.0,119548278209.0,73596908461.0,10739474851.0,13628015735.0,59971247338.0,16.7,2.44,14.59,162.44,10,5,20,10,45
475960,01573336,토모큐브,2025,2025-12-31,2026-06-18,38400.0,513900000000.0,41512112634.0,2717675803.0,38794436831.0,4810012373.0,5568879088.0,11306726320.0,106.84,13.25,12.4,7.01,0,0,20,25,45
484120,01380578,도우인시스,2025,2025-12-31,2026-06-18,18620.0,204000000000.0,228430085122.0,60178814951.0,168251270171.0,490390376.0,3384516329.0,139791218651.0,416.0,1.21,0.29,35.77,0,15,5,25,45
491000,01385005,리브스메드,2025,2025-12-31,2026-06-18,43650.0,1091400000000.0,201933050640.0,21063982255.0,180869068385.0,22873510223.0,22642203092.0,51192098328.0,47.71,6.03,12.65,11.65,0,0,20,25,45
000080,00150244,하이트진로,2025,2025-12-31,2026-06-18,15740.0,1103900000000.0,3272507702370.0,2130368916488.0,1142138785882.0,41117248572.0,172338670998.0,2498566821284.0,26.85,0.97,3.6,186.52,5,20,5,10,40
000440,00149770,중앙에너비스,2025,2025-12-31,2026-06-18,14720.0,91700000000.0,54994657695.0,2987397109.0,52007260586.0,1115438841.0,1743958445.0,49592330053.0,82.21,1.76,2.14,5.74,0,10,5,25,40
0007C0,01829819,아크릴,2025,2025-12-31,2026-06-18,21600.0,173500000000.0,50936357151.0,7188531200.0,43747825951.0,2807960760.0,2253580136.0,13312020352.0,61.79,3.97,6.42,16.43,0,0,15,25,40
001040,00148540,CJ,2025,2025-12-31,2026-06-18,191600.0,5590300000000.0,46966393292000.0,29949340845000.0,17017052447000.0,142631457000.0,,,39.19,0.33,0.84,176.0,0,25,5,10,40
0011A0,01554508,액스비스,2025,2025-12-31,2026-06-18,13780.0,128600000000.0,72416914052.0,44308778632.0,28108135420.0,5010740442.0,4306996816.0,56573055392.0,25.66,4.58,17.83,157.64,5,0,25,10,40
001260,00107066,남광토건,2025,2025-12-31,2026-06-18,8310.0,81700000000.0,410092454000.0,285115413000.0,124977041000.0,5293178000.0,11440484000.0,357445671000.0,15.43,0.65,4.24,228.13,10,20,5,5,40
0015S0,01817920,페스카로,2025,2025-12-31,2026-06-18,9550.0,94200000000.0,65755977510.0,4762666364.0,60993311146.0,2563129231.0,879442201.0,16627916707.0,36.75,1.54,4.2,7.81,0,10,5,25,40
002150,00114552,도화엔지니어링,2025,2025-12-31,2026-06-18,5350.0,180400000000.0,725157706076.0,473170192872.0,251987513204.0,6322351352.0,30117245820.0,698474865934.0,28.53,0.72,2.51,187.78,5,20,5,10,40
002220,00163196,한일철강,2025,2025-12-31,2026-06-18,5100.0,136200000000.0,336119241711.0,171013167271.0,165106074440.0,435711348.0,3179080617.0,196404368831.0,312.59,0.82,0.26,103.58,0,20,5,15,40
002320,00163512,한진,2025,2025-12-31,2026-06-18,16770.0,260200000000.0,4316986683575.0,2793707876721.0,1523278806854.0,984901814.0,112195809190.0,3064925190779.0,264.19,0.17,0.06,183.4,0,25,5,10,40
002390,00161046,한독,2025,2025-12-31,2026-06-18,7820.0,107600000000.0,790750159507.0,512428746660.0,278321412847.0,2238116610.0,,,48.08,0.39,0.8,184.11,0,25,5,10,40
0030R0,01885222,대신밸류리츠,2025,2025-11-30,2026-06-18,4010.0,239700000000.0,720987137953.0,428515142054.0,292471995899.0,2066142158.0,6672380970.0,9454944600.0,116.01,0.82,0.71,146.51,0,20,5,15,40
003220,00111999,대원제약,2025,2025-12-31,2026-06-18,8900.0,199600000000.0,613651220679.0,339072737426.0,274578483253.0,4012533918.0,3483326321.0,605434719615.0,49.74,0.73,1.46,123.49,0,20,5,15,40
005610,00125530,SPC삼립,2025,2025-12-31,2026-06-18,40300.0,347700000000.0,1244873302783.0,763318353654.0,481554949129.0,14035102418.0,,,24.77,0.72,2.91,158.51,5,20,5,10,40
006360,00120030,GS건설,2025,2025-12-31,2026-06-18,28150.0,2409100000000.0,18459842000000.0,12936285000000.0,5523557000000.0,93423000000.0,,,25.79,0.44,1.69,234.2,5,25,5,5,40
006400,00126362,삼성SDI,2025,2025-12-31,2026-06-18,528000.0,42549200000000.0,42255338580919.0,18685225421089.0,23570113159830.0,584875358534.0,1722360788760.0,13266730679499.0,72.75,1.81,2.48,79.28,0,10,5,25,40
007070,00140177,GS리테일,2025,2025-12-31,2026-06-18,23600.0,1973100000000.0,7483097413933.0,4207002646119.0,3276094767814.0,50239032621.0,292119604403.0,11957421688837.0,39.27,0.6,1.53,128.42,0,20,5,15,40
007810,00152686,코리아써키트,2025,2025-12-31,2026-06-18,140200.0,3362400000000.0,1392548104186.0,601954072823.0,790594031363.0,53794771145.0,53816253084.0,1509725133078.0,62.5,4.25,6.8,76.14,0,0,15,25,40
009150,00126371,삼성전기,2025,2025-12-31,2026-06-18,2188000.0,163429800000000.0,14595895255468.0,4798551372605.0,9797343882863.0,730989517218.0,913331178557.0,11314459238100.0,223.57,16.68,7.46,48.98,0,0,15,25,40
0126Z0,01965324,삼성에피스홀딩스,2025,2025-12-31,2026-06-18,450500.0,11209800000000.0,7715584325302.0,1809815283137.0,5905769042165.0,85313155522.0,63640615999.0,251689950548.0,131.4,1.9,1.44,30.64,0,10,5,25,40
017180,00121039,명문제약,2025,2025-12-31,2026-06-18,1293.0,43900000000.0,272455465130.0,167998749757.0,104456715373.0,1417785610.0,,,30.96,0.42,1.36,160.83,0,25,5,10,40
017860,00108612,DS단석,2025,2025-12-31,2026-06-18,14160.0,251500000000.0,759101921892.0,488767477489.0,270334444403.0,12074239649.0,7982184722.0,954873741956.0,20.83,0.93,4.47,180.8,5,20,5,10,40
019170,00137359,신풍제약,2025,2025-12-31,2026-06-18,9060.0,474900000000.0,352466324389.0,81738685157.0,270727639232.0,8389168304.0,14255167972.0,234680653227.0,56.61,1.75,3.1,30.19,0,10,5,25,40
021040,00166175,대호특수강,2025,2025-12-31,2026-06-18,1018.0,22100000000.0,175036130573.0,136406279483.0,38629851090.0,1846106854.0,2371277694.0,277424948980.0,11.97,0.57,4.78,353.11,15,20,5,0,40
022100,00155212,포스코DX,2025,2025-12-31,2026-06-18,26800.0,4074500000000.0,834391536739.0,261831772894.0,572559763845.0,52623905401.0,60388586087.0,1075175363044.0,77.43,7.12,9.19,45.73,0,0,15,25,40
025620,00136776,차AI헬스케어,2025,2025-12-31,2026-06-18,6430.0,117100000000.0,110247467597.0,34820499242.0,75426968355.0,1366855292.0,7455920893.0,7305082169.0,85.67,1.55,1.81,46.16,0,10,5,25,40
030530,00216647,원익홀딩스,2025,2025-12-31,2026-06-18,26750.0,2066100000000.0,1969723238243.0,668479210572.0,1301244027671.0,50427053015.0,418124396.0,622991604240.0,40.97,1.59,3.88,51.37,0,10,5,25,40
031330,00128661,에스에이엠티,2025,2025-12-31,2026-06-18,16320.0,1631900000000.0,1376246122799.0,890186836954.0,486059285845.0,75829307017.0,,,21.52,3.36,15.6,183.14,5,0,25,10,40
035760,00265324,CJ ENM,2025,2025-12-31,2026-06-18,38150.0,836600000000.0,8666766089199.0,5220924631396.0,3445841457803.0,17013682266.0,132887741945.0,5134511101925.0,49.17,0.24,0.49,151.51,0,25,5,10,40
036930,00252135,주성엔지니어링,2025,2025-12-31,2026-06-18,212000.0,9854000000000.0,887892914256.0,297436347858.0,590456566398.0,35693416702.0,31257811742.0,310692584812.0,276.07,16.69,6.05,50.37,0,0,15,25,40
037560,00222532,LG헬로비전,2025,2025-12-31,2026-06-18,2105.0,163000000000.0,1265815637408.0,813157694883.0,452657942525.0,1780517603.0,,,91.55,0.36,0.39,179.64,0,25,5,10,40
038290,00261373,마크로젠,2025,2025-12-31,2026-06-18,13770.0,149300000000.0,351624587019.0,179316838104.0,172307748915.0,201666165.0,181079257.0,195267890603.0,740.33,0.87,0.12,104.07,0,20,5,15,40
039030,00246417,이오테크닉스,2025,2025-12-31,2026-06-18,499000.0,6147500000000.0,777751432327.0,89852215834.0,687899216493.0,57564773290.0,80753274993.0,380890608578.0,106.79,8.94,8.37,13.06,0,0,15,25,40
039860,00230425,나노엔텍,2025,2025-12-31,2026-06-18,4275.0,162800000000.0,98005251814.0,7026705638.0,90978546176.0,1580208358.0,1101528344.0,38130262567.0,103.02,1.79,1.74,7.72,0,10,5,25,40
043260,00317210,성호전자,2025,2025-12-31,2026-06-18,40400.0,2865300000000.0,581089727261.0,327079366464.0,254010360797.0,91043267859.0,7551422708.0,231577035770.0,31.47,11.28,35.84,128.77,0,0,25,15,40
048770,00108649,TPC,2025,2025-12-31,2026-06-18,4150.0,65100000000.0,106726399881.0,69326212676.0,37400187205.0,2518598014.0,2300461955.0,86327967145.0,25.85,1.74,6.73,185.36,5,10,15,10,40
049630,00147082,재영솔루텍,2025,2025-12-31,2026-06-18,9120.0,213200000000.0,216173381733.0,113954933953.0,102218447780.0,8454000769.0,10742804736.0,164545576680.0,25.22,2.09,8.27,111.48,5,5,15,15,40
056090,00346610,시지메드텍,2025,2025-12-31,2026-06-18,1263.0,130400000000.0,114921636923.0,20773986758.0,94147650165.0,,,,,1.39,,22.07,0,15,0,25,40
063570,00363769,NICE인프라,2025,2025-12-31,2026-06-18,3445.0,117600000000.0,632896928821.0,449324281193.0,183572647628.0,7190300230.0,30713748831.0,383954233593.0,16.36,0.64,3.92,244.77,10,20,5,5,40
065500,00300405,오리엔트정공,2025,2025-12-31,2026-06-18,1418.0,47100000000.0,98290350357.0,58664765136.0,39625585221.0,1797218259.0,912420409.0,157135799037.0,26.21,1.19,4.54,148.05,5,15,5,15,40
066910,00306870,손오공,2025,2025-12-31,2026-06-18,2740.0,36700000000.0,119981711170.0,70614657204.0,49367053966.0,808467817.0,6683270784.0,96999899742.0,45.39,0.74,1.64,143.04,0,20,5,15,40
069140,00410997,누리플랜,2025,2025-12-31,2026-06-18,1596.0,24100000000.0,140291796553.0,94032935229.0,46258861324.0,1367211380.0,4820589569.0,117635132082.0,17.63,0.52,2.96,203.28,10,20,5,5,40
070300,00683007,엑스큐어,2025,2025-12-31,2026-06-18,1363.0,48400000000.0,51287444992.0,19202051596.0,32085393396.0,498302509.0,1902204247.0,18537408816.0,97.13,1.51,1.55,59.85,0,10,5,25,40
073490,00462121,이노와이어리스,2025,2025-12-31,2026-06-18,33950.0,258200000000.0,228114201717.0,60895710286.0,167218491431.0,1198555359.0,1120256759.0,186100825069.0,215.43,1.54,0.72,36.42,0,10,5,25,40
078890,00441304,가온그룹,2025,2025-12-31,2026-06-18,6300.0,116100000000.0,400370260910.0,277814924388.0,122555336522.0,5805294229.0,12525753701.0,517549509670.0,20.0,0.95,4.74,226.69,10,20,5,5,40
079980,00362238,휴비스,2025,2025-12-31,2026-06-18,2005.0,69200000000.0,751232064245.0,503299314496.0,247932749749.0,2326705346.0,19761816163.0,889528441553.0,29.74,0.28,0.94,203.0,5,25,5,5,40
084180,00243979,수성웹툰,2025,2025-12-31,2026-06-18,630.0,11400000000.0,174035255390.0,94703576466.0,79331678924.0,,5213051449.0,92774434022.0,,0.14,,119.38,0,25,0,15,40
084370,00531014,유진테크,2025,2025-12-31,2026-06-18,172700.0,3957600000000.0,580613743719.0,89220820383.0,491392923336.0,44481997780.0,,,88.97,8.05,9.05,18.16,0,0,15,25,40
084990,00359395,헬릭스미스,2025,2025-12-31,2026-06-18,4605.0,212300000000.0,143196902028.0,1673154833.0,141523747195.0,460120665.0,9898072049.0,2598149668.0,461.4,1.5,0.33,1.18,0,10,5,25,40
085910,00447928,네오티스,2025,2025-12-31,2026-06-18,27750.0,382800000000.0,128511197520.0,58100444040.0,70410753480.0,6269427108.0,7780052272.0,68676858572.0,61.06,5.44,8.9,82.52,0,0,15,25,40
089980,00181299,상아프론테크,2025,2025-12-31,2026-06-18,19440.0,310800000000.0,380069102840.0,176749222717.0,203319880123.0,6755147082.0,6712413242.0,195987991877.0,46.01,1.53,3.32,86.93,0,10,5,25,40
090360,00536523,로보스타,2025,2025-12-31,2026-06-18,104700.0,1020800000000.0,109142421219.0,22332301386.0,86810119833.0,5200635442.0,5660781243.0,75735139041.0,196.28,11.76,5.99,25.73,0,0,15,25,40
092870,00611736,엑시콘,2025,2025-12-31,2026-06-18,25400.0,331500000000.0,224506215710.0,28807510855.0,195698704855.0,8963596191.0,80123746.0,66026746277.0,36.98,1.69,4.58,14.72,0,10,5,25,40
094360,00579971,칩스앤미디어,2025,2025-12-31,2026-06-18,14500.0,309700000000.0,106303672123.0,21796130156.0,84507541967.0,5922544212.0,6964476384.0,,52.29,3.66,7.01,25.79,0,0,15,25,40
094940,00537832,푸른기술,2025,2025-12-31,2026-06-18,7030.0,58800000000.0,45208269381.0,8233893526.0,36974375855.0,654437099.0,1012981315.0,23475613984.0,89.85,1.59,1.77,22.27,0,10,5,25,40
099220,00574611,SDN,2025,2025-12-31,2026-06-18,1007.0,65400000000.0,153435549991.0,78074646406.0,75360903585.0,2002458152.0,464354660.0,87454044091.0,32.66,0.87,2.66,103.6,0,20,5,15,40
099320,00449254,쎄트렉아이,2025,2025-12-31,2026-06-18,109600.0,1200300000000.0,411001934412.0,173998992301.0,237002942111.0,14085784411.0,10179660644.0,206916796302.0,85.21,5.06,5.94,73.42,0,0,15,25,40
101170,00567222,우림피티에스,2025,2025-12-31,2026-06-18,9440.0,127400000000.0,93123568272.0,10216386301.0,82907181971.0,2394187005.0,1189151404.0,57112791211.0,53.21,1.54,2.89,12.32,0,10,5,25,40
105330,00606664,케이엔더블유,2025,2025-12-31,2026-06-18,8870.0,142100000000.0,267117721535.0,145052996158.0,122064725377.0,5767358399.0,2956124553.0,81058653134.0,24.64,1.16,4.72,118.83,5,15,5,15,40
105840,00173944,우진,2025,2025-12-31,2026-06-18,19180.0,387400000000.0,297980322227.0,56175817373.0,241804504854.0,11050114578.0,14178215124.0,150379282702.0,35.06,1.6,4.57,23.23,0,10,5,25,40
106520,00536329,노블엠앤비,2025,2025-12-31,2026-06-18,411.0,15900000000.0,19267722628.0,16928710321.0,2339012307.0,1381711665.0,2673516392.0,3817338332.0,11.51,6.8,59.07,723.75,15,0,25,0,40
126730,00446901,코칩,2025,2025-12-31,2026-06-18,26800.0,235000000000.0,67199484026.0,11400515129.0,55798968897.0,2849319517.0,1139330952.0,38284849477.0,82.48,4.21,5.11,20.43,0,0,15,25,40
131290,00372226,티에스이,2025,2025-12-31,2026-06-18,252500.0,2793000000000.0,608025581215.0,143461680793.0,464563900422.0,40043908888.0,,,69.75,6.01,8.62,30.88,0,0,15,25,40
144960,00521390,뉴파워프라즈마,2025,2025-12-31,2026-06-18,8780.0,383600000000.0,991116951474.0,560644149281.0,430472802193.0,7603885204.0,28669170685.0,577990393724.0,50.45,0.89,1.77,130.24,0,20,5,15,40
149980,00977641,하이로닉,2025,2025-12-31,2026-06-18,5110.0,108300000000.0,71242246309.0,7711055676.0,63531190633.0,3144099627.0,4102222097.0,32086031399.0,34.45,1.7,4.95,12.14,0,10,5,25,40
159010,00561732,아스플로,2025,2025-12-31,2026-06-18,22350.0,298000000000.0,118463666486.0,72078254876.0,46385411610.0,9937488884.0,7014701152.0,67924197059.0,29.99,6.42,21.42,155.39,5,0,25,10,40
160190,00650771,하이젠알앤엠,2025,2025-12-31,2026-06-18,26400.0,815400000000.0,166522218018.0,59593009434.0,106929208584.0,7101548368.0,8908556551.0,73543971242.0,114.82,7.63,6.64,55.73,0,0,15,25,40
162300,00958664,신스틸,2025,2025-12-31,2026-06-18,1718.0,71200000000.0,200339797835.0,115255724386.0,85084073449.0,1335862834.0,3047366796.0,352171696187.0,53.3,0.84,1.57,135.46,0,20,5,15,40
179290,00531829,엠아이텍,2025,2025-12-31,2026-06-18,4805.0,155500000000.0,141838109092.0,15905619825.0,125932489267.0,,20674090246.0,67151796290.0,,1.23,,12.63,0,15,0,25,40
182400,00977650,엔케이젠바이오텍코리아,2025,2025-12-31,2026-06-18,3670.0,265500000000.0,14294115172.0,7198979226.0,7095135946.0,7342481280.0,2532433603.0,7862515138.0,36.16,37.42,103.49,101.46,0,0,25,15,40
183300,00997812,코미코,2025,2025-12-31,2026-06-18,104800.0,2153100000000.0,1030236890259.0,660430838015.0,369806052244.0,77237204024.0,110992280574.0,604110117086.0,27.88,5.82,20.89,178.59,5,0,25,10,40
187790,00994994,나노,2025,2025-12-31,2026-06-18,4020.0,124000000000.0,94244235799.0,54359770269.0,39884465530.0,4852287056.0,5526387704.0,85676337440.0,25.55,3.11,12.17,136.29,5,0,20,15,40
198940,00156600,한주라이트메탈,2025,2025-12-31,2026-06-18,2450.0,47700000000.0,213313634975.0,166809782140.0,46503852835.0,2741692510.0,1333662111.0,259464652455.0,17.4,1.03,5.9,358.7,10,15,15,0,40
204320,01042775,HL만도,2025,2025-12-31,2026-06-18,73100.0,3432600000000.0,7136602919112.0,4260786115044.0,2875816804068.0,122802266761.0,357120974882.0,9454812581023.0,27.95,1.19,4.27,148.16,5,15,5,15,40
209640,01023211,와이제이링크,2025,2025-12-31,2026-06-18,4850.0,137900000000.0,123519529020.0,49029727634.0,74489801386.0,3101243499.0,3472858128.0,46072766900.0,44.47,1.85,4.16,65.82,0,10,5,25,40
210980,00508344,SK디앤디,2025,2025-12-31,2026-06-18,11330.0,210900000000.0,1586560899347.0,1007900716233.0,578660183114.0,5402840328.0,37794681126.0,445824154145.0,39.04,0.36,0.93,174.18,0,25,5,10,40
212710,01208751,아이에스티이,2025,2025-12-31,2026-06-18,9930.0,95600000000.0,61384239329.0,40834895137.0,20549344192.0,4529475166.0,5840989125.0,32220867462.0,21.11,4.65,22.04,198.72,5,0,25,10,40
213500,01060744,한솔제지,2025,2025-12-31,2026-06-18,6890.0,164000000000.0,1993741068936.0,1296098801088.0,697642267848.0,3889085144.0,49932105257.0,2290040442405.0,42.17,0.24,0.56,185.78,0,25,5,10,40
214370,00549891,케어젠,2025,2025-12-31,2026-06-18,71500.0,3840600000000.0,231273422155.0,18798651532.0,212474770623.0,20098549915.0,20399783833.0,72807992793.0,191.09,18.08,9.46,8.85,0,0,15,25,40
218410,01078178,RFHIC,2025,2025-12-31,2026-06-18,74400.0,1975600000000.0,546184500788.0,149724811185.0,396459689603.0,35505822915.0,30889493523.0,185803786324.0,55.64,4.98,8.96,37.77,0,0,15,25,40
222800,01095722,심텍,2025,2025-12-31,2026-06-18,128700.0,4821600000000.0,1620329743829.0,1043963591400.0,576366152429.0,164580357473.0,11868602919.0,1410559919451.0,29.3,8.37,28.55,181.13,5,0,25,10,40
229640,01093007,LS에코에너지,2025,2025-12-31,2026-06-18,66700.0,2042700000000.0,491338506590.0,265569864465.0,225768642125.0,48475789714.0,66778106845.0,960056115154.0,42.14,9.05,21.47,117.63,0,0,25,15,40
237690,00871833,에스티팜,2025,2025-12-31,2026-06-18,128600.0,2683500000000.0,782566948564.0,189563266216.0,593003682348.0,54561944733.0,54932543750.0,331681282447.0,49.18,4.53,9.2,31.97,0,0,15,25,40
240810,01135941,원익IPS,2025,2025-12-31,2026-06-18,162000.0,7951600000000.0,1164636219440.0,194620663488.0,970015555952.0,84028556164.0,73814129967.0,909795691103.0,94.63,8.2,8.66,20.06,0,0,15,25,40
241560,01032486,두산밥캣,2025,2025-12-31,2026-06-18,66100.0,6336100000000.0,8558454000.0,3546871000.0,5011583000.0,282899000.0,,,22397.04,1264.29,5.64,70.77,0,0,15,25,40
243840,00807379,신흥에스이씨,2025,2025-12-31,2026-06-18,5980.0,230600000000.0,875934873108.0,522023916653.0,353910956455.0,5812630397.0,5927334473.0,408233544783.0,39.67,0.65,1.64,147.5,0,20,5,15,40
249420,01168383,일동제약,2025,2025-12-31,2026-06-18,19310.0,610900000000.0,573030653651.0,333517064238.0,239513589413.0,23697717396.0,19476874942.0,566933738499.0,25.78,2.55,9.89,139.25,5,5,15,15,40
250000,01124680,보라티알,2025,2025-12-31,2026-06-18,6200.0,41900000000.0,226093811829.0,137134465259.0,88959346570.0,230165154.0,9147418119.0,102296135358.0,182.04,0.47,0.26,154.15,0,25,5,10,40
250930,01166109,예선테크,2025,2025-12-31,2026-06-18,408.0,13500000000.0,51086423348.0,35734803900.0,15351619448.0,755547757.0,813445364.0,37875754485.0,17.87,0.88,4.92,232.78,10,20,5,5,40
251970,00761059,펌텍코리아,2025,2025-12-31,2026-06-18,36950.0,458200000000.0,455308284703.0,99975466611.0,355332818092.0,,56514634531.0,371960508790.0,,1.29,,28.14,0,15,0,25,40
267260,01205851,HD현대일렉트릭,2025,2025-12-31,2026-06-18,1095000.0,39471600000000.0,4769815393358.0,2736880469339.0,2032934924019.0,731816191305.0,995313437790.0,4079497658529.0,53.94,19.42,36.0,134.63,0,0,25,15,40
269620,01188378,시스웍,2025,2025-12-31,2026-06-18,889.0,132100000000.0,19660847175.0,42818518743.0,23157671568.0,5121272297.0,2569907083.0,11033617511.0,25.79,5.7,22.11,184.9,5,0,25,10,40
286940,01262032,롯데이노베이트,2025,2025-12-31,2026-06-18,19700.0,298000000000.0,922026345115.0,470228242718.0,451798102397.0,4077498549.0,31393431992.0,1169825277118.0,73.08,0.66,0.9,104.08,0,20,5,15,40
302440,01319899,SK바이오사이언스,2025,2025-12-31,2026-06-18,40300.0,3161800000000.0,2955743509068.0,918289306349.0,2037454202719.0,56173210192.0,123501682766.0,651368342533.0,56.29,1.55,2.76,45.07,0,10,5,25,40
307950,00362441,현대오토에버,2025,2025-12-31,2026-06-18,672000.0,18428900000000.0,3605190886000.0,1730471981000.0,1874718905000.0,186789322000.0,255302187000.0,4252067261000.0,98.66,9.83,9.96,92.31,0,0,15,25,40
319400,01358463,현대무벡스,2025,2025-12-31,2026-06-18,34050.0,3792400000000.0,283436434561.0,123133006974.0,160303427587.0,11293835158.0,18212543309.0,393940640251.0,335.79,23.66,7.05,76.81,0,0,15,25,40
322000,01199550,HD현대에너지솔루션,2025,2025-12-31,2026-06-18,146100.0,1636300000000.0,530430417283.0,112646200697.0,417784216586.0,41676678809.0,41222890455.0,492659873672.0,39.26,3.92,9.98,26.96,0,0,15,25,40
328130,01397620,루닛,2025,2025-12-31,2026-06-18,13950.0,1037600000000.0,369911697195.0,232478796926.0,137432900269.0,47389679756.0,83103910311.0,83129295404.0,21.9,7.55,34.48,169.16,5,0,25,10,40
353200,01478712,대덕전자,2025,2025-12-31,2026-06-18,169000.0,8351500000000.0,1178006544303.0,280701384139.0,897305160164.0,47605327690.0,49061483387.0,1065294559811.0,175.43,9.31,5.31,31.28,0,0,15,25,40
357550,00921916,석경에이티,2025,2025-12-31,2026-06-18,43050.0,234800000000.0,54278121176.0,10218113347.0,44060007829.0,3798225099.0,3897552749.0,17546662983.0,61.82,5.33,8.62,23.19,0,0,15,25,40
365550,01437186,ESR켄달스퀘어리츠,2025,2025-11-30,2026-06-18,4035.0,993000000000.0,2835773540304.0,1670571944339.0,1165201595965.0,3436388048.0,25859163408.0,59557601618.0,288.97,0.85,0.29,143.37,0,20,5,15,40
372320,01492651,큐로셀,2025,2025-12-31,2026-06-18,32500.0,494800000000.0,109720314339.0,104695188622.0,5025125717.0,46305174806.0,36289500534.0,0.0,10.69,98.47,921.47,2083.43,15,0,25,0,40
377190,01475609,디앤디플랫폼리츠,2025,2025-09-30,2026-06-18,1991.0,176000000000.0,1042258622243.0,679202284475.0,363056337768.0,2987478401.0,15013132094.0,,58.91,0.48,0.82,187.08,0,25,5,10,40
417840,01383229,저스템,2025,2025-12-31,2026-06-18,15060.0,341300000000.0,87468723819.0,34976760832.0,52491962987.0,3456212188.0,4634798643.0,48288744108.0,98.75,6.5,6.58,66.63,0,0,15,25,40
417860,01472930,오브젠,2025,2025-12-31,2026-06-18,9650.0,45300000000.0,53607661578.0,42816919440.0,10790742138.0,3165668440.0,267873584.0,24017071711.0,14.31,4.2,29.34,396.79,15,0,25,0,40
419080,01587056,엔젯,2025,2025-12-31,2026-06-18,4170.0,44600000000.0,43435603051.0,9027828661.0,34407774390.0,,6280321650.0,5414590946.0,,1.3,,26.24,0,15,0,25,40
420770,00765569,기가비스,2025,2025-12-31,2026-06-18,148000.0,1876000000000.0,239277069528.0,28273719287.0,211003350241.0,15452197332.0,,,121.41,8.89,7.32,13.4,0,0,15,25,40
437730,00262266,삼현,2025,2025-12-31,2026-06-18,47700.0,1512500000000.0,202098988834.0,70350722966.0,131748265868.0,9690725039.0,805333955.0,95041722249.0,156.08,11.48,7.36,53.4,0,0,15,25,40
452190,00607496,한빛레이저,2025,2025-12-31,2026-06-18,5260.0,125800000000.0,41698800089.0,11076813752.0,30621986337.0,2436274406.0,1962354931.0,24246148416.0,51.64,4.11,7.96,36.17,0,0,15,25,40
452260,01722437,한화갤러리아,2025,2025-12-31,2026-06-18,2705.0,524400000000.0,2017100396544.0,1192463769251.0,824636627293.0,3312714308.0,9413650685.0,575165691122.0,158.3,0.64,0.4,144.6,0,20,5,15,40
462520,01770203,조선내화,2025,2025-12-31,2026-06-18,14960.0,177400000000.0,500352761000.0,269012439000.0,231340322000.0,3103297000.0,,,57.17,0.77,1.34,116.28,0,20,5,15,40
463480,00367400,모티브링크,2025,2025-12-31,2026-06-18,5570.0,69000000000.0,63994451509.0,27277572457.0,36716879052.0,112694601.0,1723075249.0,67411311418.0,612.27,1.88,0.31,74.29,0,10,5,25,40
471820,01448544,셀로맥스사이언스,2025,2025-12-31,2026-06-18,4610.0,52100000000.0,50907958361.0,3989936546.0,46918021815.0,,2835403592.0,22183949136.0,,1.11,,8.5,0,15,0,25,40
475460,01374717,미트박스,2025,2025-12-31,2026-06-18,6370.0,36000000000.0,98636486055.0,60970579069.0,37665906986.0,1736391210.0,2906042515.0,,20.73,0.96,4.61,161.87,5,20,5,10,40
489500,01747977,엘케이켐,2025,2025-12-31,2026-06-18,28850.0,184400000000.0,66121157183.0,6532385062.0,59588772121.0,4323487640.0,4570299788.0,20179862262.0,42.65,3.09,7.26,10.96,0,0,15,25,40
900070,00783246,글로벌에스엠,2025,2025-12-31,2026-06-18,1199.0,32200000000.0,121274650.0,21213449.0,100061201.0,5838914.0,5838640.0,90947338.0,5514.72,321.8,5.84,21.2,0,0,15,25,40
900290,01170962,GRT,2025,2025-06-30,2026-06-18,3125.0,255600000000.0,9500890576.0,4119481954.0,5381408622.0,495934973.0,707629590.0,4943342767.0,515.39,47.5,9.22,76.55,0,0,15,25,40
950190,01416235,고스트스튜디오,2025,2025-12-31,2026-06-18,9450.0,123000000000.0,121586998.0,11066623.0,110520375.0,5530308.0,10778553.0,79118339.0,22241.08,1112.92,5.0,10.01,0,0,15,25,40
0001A0,01516933,덕양에너젠,2025,2025-12-31,2026-06-18,10710.0,266600000000.0,100805882594.0,58331270476.0,42474612118.0,4516046395.0,6680358069.0,143195229364.0,59.03,6.28,10.63,137.33,0,0,20,15,35
001340,00122472,PKC,2025,2025-12-31,2026-06-18,5880.0,264800000000.0,606449785297.0,383169849536.0,223279935761.0,10099767746.0,12150680899.0,272137469082.0,26.22,1.19,4.52,171.61,5,15,5,10,35
001740,00131780,SK네트웍스,2025,2025-12-31,2026-06-18,11180.0,2242600000000.0,5040792000000.0,3015161000000.0,2025631000000.0,49981000000.0,86293000000.0,6745127000000.0,44.87,1.11,2.47,148.85,0,15,5,15,35
002710,00117300,TCC스틸,2025,2025-12-31,2026-06-18,12870.0,337400000000.0,574103492112.0,325214311280.0,248889180832.0,7600798426.0,10909334249.0,611513908644.0,44.39,1.36,3.05,130.67,0,15,5,15,35
004170,00136378,신세계,2025,2025-12-31,2026-06-18,749000.0,7074400000000.0,15833341277876.0,9260975386061.0,6572365891815.0,64603501354.0,,,109.5,1.08,0.98,140.91,0,15,5,15,35
