symbol,price_date,price,market_cap
014580,2026-06-19,3955.0,109100000000.0
014620,2026-06-19,30250.0,803400000000.0
014680,2026-06-19,278000.0,3061600000000.0
014710,2026-06-19,7710.0,132800000000.0
014790,2026-06-19,2590.0,98100000000.0
014820,2026-06-19,20000.0,579800000000.0
014830,2026-06-19,66200.0,448000000000.0
014910,2026-06-19,2875.0,62800000000.0
014940,2026-06-19,5240.0,238800000000.0
014970,2026-06-19,4860.0,72000000000.0
014990,2026-06-19,480.0,36100000000.0
015230,2026-06-19,5860.0,159100000000.0
015260,2026-06-19,564.0,26600000000.0
015360,2026-06-19,14370.0,391600000000.0
015590,2026-06-19,2135.0,114000000000.0
015750,2026-06-19,6690.0,535200000000.0
015760,2026-06-19,37100.0,23816900000000.0
015860,2026-06-19,6880.0,339500000000.0
015890,2026-06-19,4630.0,135300000000.0
016100,2026-06-19,1300.0,24800000000.0
016250,2026-06-19,11350.0,57200000000.0
016380,2026-06-19,5460.0,546000000000.0
016450,2026-06-19,4300.0,172000000000.0
016580,2026-06-19,9920.0,184500000000.0
016590,2026-06-19,10050.0,405000000000.0
016670,2026-06-19,2440.0,24900000000.0
016710,2026-06-19,7040.0,113300000000.0
016740,2026-06-19,4070.0,116700000000.0
016800,2026-06-19,25750.0,296100000000.0
016880,2026-06-19,2015.0,161100000000.0
016920,2026-06-19,877.0,23200000000.0
017180,2026-06-19,1251.0,42500000000.0
017250,2026-06-19,1019.0,21400000000.0
017370,2026-06-19,4560.0,83500000000.0
017390,2026-06-19,56100.0,277700000000.0
017550,2026-06-19,2100.0,131000000000.0
017650,2026-06-19,8530.0,74900000000.0
017670,2026-06-19,92900.0,19954000000000.0
017800,2026-06-19,75800.0,2963200000000.0
017810,2026-06-19,9480.0,361400000000.0
017860,2026-06-19,13120.0,233000000000.0
017890,2026-06-19,11920.0,253600000000.0
017900,2026-06-19,8880.0,514500000000.0
017940,2026-06-19,81800.0,561100000000.0
017960,2026-06-19,30350.0,1568400000000.0
018000,2026-06-19,997.0,258700000000.0
018120,2026-06-19,16710.0,110600000000.0
018250,2026-06-19,11300.0,298400000000.0
018260,2026-06-19,207500.0,16055900000000.0
018290,2026-06-19,11610.0,405700000000.0
018310,2026-06-19,14360.0,211100000000.0
018500,2026-06-19,1476.0,69000000000.0
018620,2026-06-19,2575.0,14900000000.0
018670,2026-06-19,210500.0,1948600000000.0
018700,2026-06-19,1047.0,12300000000.0
018880,2026-06-19,4440.0,4556600000000.0
019010,2026-06-19,5170.0,249200000000.0
019170,2026-06-19,8530.0,447100000000.0
019180,2026-06-19,6700.0,120600000000.0
019210,2026-06-19,21650.0,805200000000.0
019490,2026-06-19,541.0,41300000000.0
019540,2026-06-19,5940.0,80300000000.0
019570,2026-06-19,296.0,28300000000.0
019680,2026-06-19,975.0,82600000000.0
019770,2026-06-19,3175.0,37000000000.0
019990,2026-06-19,5880.0,57400000000.0
020000,2026-06-19,20850.0,447800000000.0
020120,2026-06-19,3060.0,113400000000.0
020150,2026-06-19,48700.0,2550200000000.0
020560,2026-06-19,7420.0,1528500000000.0
020710,2026-06-19,3600.0,72200000000.0
020760,2026-06-19,902.0,51000000000.0
021040,2026-06-19,980.0,21300000000.0
021050,2026-06-19,1132.0,53700000000.0
021240,2026-06-19,86900.0,6149700000000.0
021650,2026-06-19,2000.0,32700000000.0
021820,2026-06-19,10830.0,108300000000.0
022100,2026-06-19,25200.0,3831300000000.0
023150,2026-06-19,4050.0,29900000000.0
