symbol,corpCode,name,year,fiscal_date,currency,sector_group,sector_name,market_type,industry_code,industry_name,total_assets,total_liabilities,total_equity,net_income,operating_income,revenue
013720,,CBI,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,303,자동차 신품 부품 제조업,78829190132.0,20528684499.0,58300505633.0,-14778691934.0,1408110915.0,24448731850.0
013810,,스페코,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,292,특수 목적용 기계 제조업,86712896526.0,40468638153.0,46244258373.0,-1705103424.0,-5693400709.0,27191519908.0
013870,,지엠비코리아,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,303,자동차 신품 부품 제조업,630543293190.0,345034614956.0,285508678234.0,14795280789.0,22684759351.0,726708233618.0
013890,,지누스,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,320,가구 제조업,1192228577713.0,519464564797.0,672764012916.0,-6798402948.0,-5445946393.0,920399251687.0
013990,,아가방컴퍼니,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,464,생활용품 도매업,223766799611.0,56213810425.0,167552989186.0,10186280600.0,15205969477.0,182742831122.0
014100,,메디앙스,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,468,상품 종합 도매업,112758532404.0,39061535186.0,73696997218.0,-13785663420.0,-8815176395.0,48985993990.0
014130,,한익스프레스,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,493,도로 화물 운송업,400183680273.0,297454403153.0,102729277120.0,17158070633.0,3370635475.0,712300386074.0
014190,,원익큐브,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,467,기타 전문 도매업,153366900582.0,46489578459.0,106877322123.0,2675445879.0,3564610646.0,286805365033.0
014280,,금강공업,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,241,1차 철강 제조업,1161899245538.0,662560902622.0,499338342916.0,16844230742.0,33048202059.0,801352012454.0
014440,,영보화학,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,222,플라스틱 제품 제조업,202580696056.0,19723072777.0,182857623279.0,22553727481.0,19402482507.0,117566592036.0
014470,,부방,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,681,부동산 임대 및 공급업,317267769482.0,148492977426.0,168774792056.0,11519268610.0,4873277070.0,348186460187.0
014530,,극동유화,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,192,석유 정제품 제조업,478555021568.0,246369399377.0,232185622191.0,9642293305.0,22878631372.0,1062833512172.0
014580,,태경비케이,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,233,"시멘트, 석회, 플라스터 및 그 제품 제조업",385609175182.0,73702842253.0,311906332929.0,34803878213.0,42222650666.0,308594841506.0
014620,,성광벤드,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,241,1차 철강 제조업,563098182399.0,44348506483.0,518749675916.0,41007522794.0,41988089482.0,227683121973.0
014680,,한솔케미칼,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,201,기초 화학물질 제조업,1464678817159.0,393235114115.0,1071443703044.0,124893890949.0,128825376120.0,776356975793.0
014710,,사조씨푸드,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,102,수산물 가공 및 저장 처리업,337828786614.0,100104157747.0,237724628867.0,11803297365.0,9520883434.0,188281808578.0
014790,,HL D&I,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,412,토목 건설업,1702996461973.0,1228285239092.0,474711222881.0,21400499991.0,57892143574.0,1578826536286.0
014820,,동원시스템즈,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,222,플라스틱 제품 제조업,1552612232456.0,716177688598.0,836434543858.0,72514840371.0,91904557765.0,1334257031663.0
014830,,유니드,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,201,기초 화학물질 제조업,1364801977175.0,352543859657.0,1012258117518.0,76234953850.0,95444584358.0,1111631182007.0
014910,,성문전자,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,262,전자 부품 제조업,75426856694.0,34099639612.0,41327217082.0,2704580685.0,1103250622.0,48061878139.0
014940,,오리엔탈정공,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,291,일반 목적용 기계 제조업,215686852877.0,105554683482.0,110132169395.0,26053461644.0,24867578285.0,207305296706.0
014970,,삼륭물산,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,172,"골판지, 종이 상자 및 종이 용기 제조업",98958483256.0,47010456513.0,51948026743.0,-5600075706.0,5786457572.0,94049530822.0
014990,,인디에프,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,141,봉제의복 제조업,121334436238.0,83474102455.0,37860333783.0,-1362691726.0,-827177694.0,114737877861.0
015230,,대창단조,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,303,자동차 신품 부품 제조업,372341113498.0,70997328719.0,301343784779.0,32945243186.0,30073913587.0,322237329620.0
015260,,에이엔피,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,262,전자 부품 제조업,93502192138.0,67638519716.0,25863672422.0,-10344565858.0,-5991747978.0,113490429822.0
015360,,예스코홀딩스,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,1213830244000.0,737154980000.0,476675264000.0,28572120000.0,24270272000.0,1160352396000.0
015590,,KIB플러그에너지,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,291,일반 목적용 기계 제조업,213873418416.0,87188099607.0,126685318809.0,2281787710.0,10022114479.0,136623566311.0
015750,,성우하이텍,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,303,자동차 신품 부품 제조업,4563110591664.0,2721044802192.0,1842065789472.0,135061912598.0,205882638168.0,4245092707610.0
015760,,한국전력공사,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,351,전기업,246807795000000.0,205444962000000.0,41362833000000.0,3621968000000.0,8364710000000.0,93398896000000.0
015860,,일진홀딩스,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,649,기타 금융업,1967342079451.0,923236339253.0,1044105740198.0,50404281992.0,72521206741.0,1800024002531.0
015890,,태경산업,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,201,기초 화학물질 제조업,684731194390.0,206748842959.0,477982351431.0,40057922305.0,55683630049.0,675692460593.0
016100,,리더스코스메틱,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,172,"골판지, 종이 상자 및 종이 용기 제조업",74742591141.0,37335688489.0,37406902652.0,-3248690872.0,-2902749222.0,73498715632.0
016250,,SGC E&C,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,411,건물 건설업,1298757519884.0,981780706262.0,316976813622.0,-49045624796.0,10557121015.0,1205586883178.0
016380,,KG스틸,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,241,1차 철강 제조업,3341371364302.0,1381154118863.0,1960217245439.0,132467061440.0,206016382810.0,3300982020646.0
016450,,한세예스24홀딩스,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,141,봉제의복 제조업,2825659862512.0,1831199793408.0,994460069104.0,24982740795.0,152254632037.0,2830854661888.0
016580,,환인제약,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,212,의약품 제조업,424705767203.0,48704233167.0,376001534036.0,23380719395.0,21495286106.0,259596031749.0
016590,,신대양제지,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,172,"골판지, 종이 상자 및 종이 용기 제조업",875922548735.0,183832235420.0,692090313315.0,33264061430.0,29284139868.0,658502364521.0
016670,,디모아,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,467,기타 전문 도매업,94208365335.0,32026946073.0,62181419262.0,3466340906.0,2141259987.0,26625181456.0
016710,,대성홀딩스,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,1249662505720.0,660560447178.0,589102058542.0,44277575016.0,23297613824.0,1212354718188.0
016740,,두올,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,303,자동차 신품 부품 제조업,514202251500.0,273790726702.0,240411524798.0,16676264495.0,42917631926.0,773258596565.0
016800,,퍼시스,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,320,가구 제조업,643928604574.0,69918424596.0,574010179978.0,47720515516.0,,
016880,,웅진,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,970970804269.0,782069798792.0,188901005477.0,-5176664480.0,31084577897.0,1008111365589.0
016920,,카스,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,465,기계장비 및 관련 물품 도매업,172759361728.0,103048079456.0,69711282272.0,1310845236.0,3609514029.0,156004130939.0
017180,,명문제약,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,212,의약품 제조업,257987686198.0,154865086757.0,103122599441.0,-3789893020.0,1928730102.0,186443052017.0
017250,,인터엠,2024,2024-09-30,KRW,general,일반,코스닥시장상장법인,265,영상 및 음향 기기 제조업,85947980904.0,45627859152.0,40320121752.0,2310580605.0,4404496692.0,60338490432.0
017370,,우신시스템,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,292,특수 목적용 기계 제조업,433752930051.0,305511677606.0,128241252445.0,33895515946.0,36066529187.0,563596965854.0
017390,,서울도시가스,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,352,연료용 가스 제조 및 배관공급업,1765962363102.0,668245264059.0,1097717099043.0,34321611906.0,-10285296486.0,1703788525280.0
017550,,수산중공업,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,292,특수 목적용 기계 제조업,237238550555.0,50986247092.0,186252303463.0,9225939690.0,12067922457.0,197892248312.0
017650,,대림제지,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,179,기타 종이 및 판지 제품 제조업,317364317281.0,43257538778.0,274106778503.0,13227141032.0,9834883741.0,166263916267.0
017670,,SK텔레콤,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,612,전기 통신업,30515255000000.0,18687621000000.0,11827634000000.0,1387095000000.0,,
017800,,현대엘리베이터,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,291,일반 목적용 기계 제조업,3573751146561.0,2231470469732.0,1342280676829.0,193928194856.0,225738463277.0,2885296849309.0
017810,,풀무원,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,108,동물용 사료 및 조제식품 제조업,2331157705861.0,1747718363739.0,583439342122.0,34386551192.0,91829407927.0,3213696853910.0
017860,,DS단석,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,204,기타 화학제품 제조업,735819053361.0,452780585481.0,283038467880.0,-10321573908.0,12187575770.0,961722369625.0
017890,,한국알콜,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,204,기타 화학제품 제조업,654924140237.0,92968334166.0,561955806071.0,30370671639.0,,
017900,,광전자,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,261,반도체 제조업,260831921228.0,21589720855.0,239242200373.0,10620128567.0,1473042384.0,130189190329.0
017940,,E1,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,467,기타 전문 도매업,14539774932856.0,12350698295631.0,2189076637225.0,65597453043.0,217605533069.0,11192411812013.0
017960,,한국카본,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",878968656770.0,404682305973.0,474286350797.0,20321351760.0,45446301892.0,741740847191.0
018000,,유니슨,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,291,일반 목적용 기계 제조업,248970864481.0,182760478433.0,66210386048.0,-22549724060.0,-12512162672.0,25733465438.0
018120,,진로발효,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,111,알코올 음료 제조업,97698492087.0,9025980225.0,88672511862.0,10505171992.0,11536816557.0,101456070092.0
018250,,애경산업,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,204,기타 화학제품 제조업,499351468105.0,98740445649.0,400611022456.0,42498547149.0,46824923401.0,679076572242.0
018260,,삼성에스디에스,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,620,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",13238330251696.0,3532880772221.0,9705449479475.0,789501325293.0,,
018290,,브이티,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,204,기타 화학제품 제조업,359606110018.0,118903508491.0,240702601527.0,103998705371.0,110898660064.0,431696809961.0
018310,,삼목에스폼,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",781273653039.0,136598800876.0,644674852163.0,73400633756.0,75317069744.0,401900935563.0
018500,,동원금속,2024,2024-03-31,KRW,general,일반,유가증권시장상장법인,303,자동차 신품 부품 제조업,478904741185.0,372395104421.0,106509636764.0,18280642470.0,35673626927.0,568241480277.0
018620,,우진비앤지,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,212,의약품 제조업,112869606907.0,43454448377.0,69415158530.0,-3829872805.0,295201914.0,55680173272.0
018670,,SK가스,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,467,기타 전문 도매업,7539621970135.0,4801285742388.0,2738336227747.0,177768044603.0,287176575159.0,7095902060317.0
018700,,바른손,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,464,생활용품 도매업,46388102294.0,17426835962.0,28961266332.0,-13492429479.0,-5731060021.0,67877010734.0
018880,,한온시스템,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,291,일반 목적용 기계 제조업,10620252377496.0,7621513909130.0,2998738468366.0,-358595798106.0,,
019010,,베뉴지,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,471,종합 소매업,619562875068.0,272148879436.0,347413995632.0,-11317031320.0,17818720567.0,70124154953.0
019170,,신풍제약,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,212,의약품 제조업,342092805074.0,84002936786.0,258089868288.0,-15373463449.0,-20455432597.0,221094069689.0
019180,,티에이치엔,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,289,기타 전기장비 제조업,454354334361.0,306374015988.0,147980318373.0,33467756461.0,30963784763.0,651078994161.0
019210,,와이지-원,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,259,기타 금속 가공제품 제조업,1076177063808.0,672592952023.0,403584111785.0,16982356919.0,55815895657.0,574990223686.0
019440,,세아특수강,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,241,1차 철강 제조업,690146270816.0,346337448876.0,343808821940.0,11410828358.0,22956958016.0,1008676692070.0
019490,,엑시큐어하이트론,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,265,영상 및 음향 기기 제조업,79518283268.0,45632051031.0,33886232237.0,-59315409817.0,-6329804178.0,6580126289.0
019540,,일지테크,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,303,자동차 신품 부품 제조업,575398148802.0,425065450648.0,150332698154.0,22508316666.0,24446601603.0,757295076969.0
019570,,플루토스,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,642,신탁업 및 집합 투자업,47575529262.0,10134637441.0,37440891821.0,,1274207990.0,10338209179.0
019680,,대교,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,851,초등 교육기관,605264594892.0,292016253038.0,313248341854.0,4036525923.0,,
019770,,서연탑메탈,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,292,특수 목적용 기계 제조업,149784795708.0,57578319381.0,92206476327.0,9308387287.0,9257114848.0,182361573211.0
019990,,에너토크,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,291,일반 목적용 기계 제조업,44686892473.0,3097017450.0,41589875023.0,482808942.0,83992820.0,25161078103.0
020000,,한섬,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,141,봉제의복 제조업,1746167657721.0,340068256941.0,1406099400780.0,43314642835.0,63471661044.0,1485263894672.0
020120,,키다리스튜디오,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,631,"자료 처리, 호스팅, 포털 및 기타 인터넷 정보 매개 서비스업",330388215837.0,130298400385.0,200089815452.0,-7219357053.0,2189001069.0,205213284499.0
020150,,롯데에너지머티리얼즈,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,262,전자 부품 제조업,2282023058453.0,380066851548.0,1901956206905.0,28798407933.0,-64444649841.0,902252020191.0
020560,,아시아나항공,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,511,항공 여객 운송업,13449903474132.0,12446781316354.0,1003122157778.0,-413015510082.0,275690391993.0,8318567228711.0
020710,,시공테크,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,732,전문 디자인업,227193300661.0,69660883794.0,157532416867.0,30473197115.0,6430715556.0,147145562711.0
020760,,일진디스플,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,261,반도체 제조업,78894803695.0,43663123200.0,35231680495.0,5654466072.0,1389859835.0,89157125829.0
021040,,대호특수강,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,241,1차 철강 제조업,184902473870.0,143904297626.0,40998176244.0,-12984237441.0,2667939267.0,296390570520.0
021050,,서원,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,243,금속 주조업,981647961482.0,634909571228.0,346738390254.0,40446653188.0,27647640318.0,1229526508990.0
021240,,코웨이,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,969,그 외 기타 개인 서비스업,5761561091079.0,2565445323713.0,3196115767366.0,565452186637.0,795373861343.0,4310141694596.0
021650,,한국큐빅,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,222,플라스틱 제품 제조업,171466664708.0,76692752955.0,94773911753.0,9701104111.0,11435096474.0,252147530422.0
021820,,세원정공,2024,2024-06-30,KRW,general,일반,유가증권시장상장법인,303,자동차 신품 부품 제조업,725562845976.0,62735297261.0,662827548715.0,55006671008.0,,
022100,,포스코DX,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,721,"건축 기술, 엔지니어링 및 관련 기술 서비스업",892453016139.0,366555515263.0,525897500876.0,88599060003.0,108991969223.0,1473290670631.0
023150,,MH에탄올,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,111,알코올 음료 제조업,401701920783.0,324598918701.0,77103002082.0,-19633917601.0,10667609998.0,100419425361.0
023160,,태광,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,241,1차 철강 제조업,660339010568.0,50851645509.0,609487365059.0,46120905147.0,39872964654.0,266809991545.0
023410,,유진기업,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,233,"시멘트, 석회, 플라스터 및 그 제품 제조업",2374868308802.0,1348176971778.0,1026691337024.0,-100746405683.0,55002985748.0,1393301260353.0
023440,,제이스코홀딩스,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,241,1차 철강 제조업,105895522703.0,56844124351.0,49051398352.0,-26718018879.0,-14685650467.0,28367530826.0
023460,,CNH,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,649,기타 금융업,220658815594.0,235050109020.0,-14391293426.0,-104945978873.0,-91180293585.0,213296334165.0
023530,,롯데쇼핑,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,471,종합 소매업,39003044584713.0,21969427278570.0,17033617306143.0,-994075271502.0,473113964780.0,13986578270060.0
023590,,다우기술,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,631,"자료 처리, 호스팅, 포털 및 기타 인터넷 정보 매개 서비스업",57147924043319.0,50855367307244.0,6292556736075.0,852762689452.0,1174681942719.0,11625798455732.0
023600,,삼보판지,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,171,"펄프, 종이 및 판지 제조업",813670270893.0,175744424634.0,637925846259.0,37799142802.0,38726562940.0,558291565532.0
023800,,인지컨트롤스,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,303,자동차 신품 부품 제조업,685548746564.0,455359778821.0,230188967743.0,9127465681.0,26396954290.0,649271485609.0
023810,,인팩,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,303,자동차 신품 부품 제조업,556215707649.0,393237229990.0,162978477659.0,7265498097.0,,
023900,,풍국주정,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,111,알코올 음료 제조업,215238607323.0,29184892511.0,186053714812.0,10543602993.0,12499304649.0,156327300028.0
023960,,에쓰씨엔지니어링,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,412,토목 건설업,111856083779.0,65999178206.0,45856905573.0,3717782777.0,6562997795.0,179878880096.0
024070,,WISCOM,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,222,플라스틱 제품 제조업,100192777916.0,12822245368.0,87370532548.0,-23917329798.0,-8862854781.0,98537115290.0
024120,,KB오토시스,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,303,자동차 신품 부품 제조업,240702309757.0,121719436593.0,118982873164.0,2944074933.0,,
024720,,콜마홀딩스,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,649,기타 금융업,1291431788085.0,476323079442.0,815108708643.0,33395004283.0,38118710023.0,676663181663.0
024740,,한일단조,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,303,자동차 신품 부품 제조업,264965637648.0,126998345989.0,137967291659.0,6685577427.0,,
024800,,유성티엔에스,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,492,육상 여객 운송업,613070349614.0,117494348649.0,495576000965.0,70861960767.0,4925695156.0,152855246796.0
024810,,이화전기,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,281,"전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업",279888900614.0,52316523296.0,227572377318.0,-13659251363.0,1681951279.0,64465673652.0
024840,,KBI메탈,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,242,1차 비철금속 제조업,257654613641.0,127304715705.0,130349897936.0,1639663391.0,17495103034.0,702691927333.0
024850,,HLB이노베이션,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,262,전자 부품 제조업,268011066592.0,16028155146.0,251982911446.0,-12369787694.0,-11882543282.0,25355832330.0
024880,,케이피에프,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,259,기타 금속 가공제품 제조업,662367009425.0,406379277195.0,255987732230.0,23988869831.0,,
024890,,대원화성,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,222,플라스틱 제품 제조업,152521491003.0,110607498538.0,41913992465.0,-12113213586.0,-6113989337.0,125949848451.0
024900,,덕양산업,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,303,자동차 신품 부품 제조업,558566600775.0,456873783724.0,101692817051.0,16682505818.0,8229987776.0,1883286365934.0
024910,,경창산업,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,303,자동차 신품 부품 제조업,485474497481.0,343896888038.0,141577609443.0,3422323160.0,9641239878.0,638045034346.0
024940,,PN풍년,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,464,생활용품 도매업,56816719704.0,7539952690.0,49276767014.0,1586666205.0,920362729.0,54948009760.0
024950,,삼천리자전거,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,464,생활용품 도매업,281334013848.0,121637359365.0,159696654483.0,1642308771.0,3013641806.0,161167353566.0
025000,,KPX케미칼,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,201,기초 화학물질 제조업,880646686131.0,179383789175.0,701262896956.0,63867705242.0,45430191794.0,913366713017.0
025320,,시노펙스,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,262,전자 부품 제조업,235413796124.0,67776755580.0,167637040544.0,28002548882.0,21229402758.0,238339306692.0
025440,,DH오토웨어,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,265,영상 및 음향 기기 제조업,273442382936.0,215596992098.0,57845390838.0,-2401231473.0,1896227254.0,371930569811.0
025530,,에스제이엠홀딩스,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,452,자동차 부품 및 내장품 판매업,369575805909.0,67375678505.0,302200127404.0,21274136884.0,,
025540,,한국단자공업,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,281,"전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업",1564250855000.0,488008902000.0,1076241953000.0,142523446000.0,171313335000.0,1509791409000.0
025550,,한국선재,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,241,1차 철강 제조업,281428366312.0,135738033014.0,145690333298.0,483021355.0,6030464438.0,223448269998.0
025560,,미래산업,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,272,"측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외",131612702717.0,25602470995.0,106010231722.0,6604010536.0,12121165328.0,27041833124.0
025620,,제이준코스메틱,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,204,기타 화학제품 제조업,38915573941.0,9279512833.0,29636061108.0,-9493432484.0,-5446113042.0,15675289582.0
025750,,한솔홈데코,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,161,제재 및 목재 가공업,290379147343.0,166525623963.0,123853523380.0,-16925567020.0,11420299469.0,327259060393.0
025770,,한국정보통신,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,612,전기 통신업,462861863000.0,156409020000.0,306452843000.0,43544033000.0,39125171000.0,790967629000.0
025870,,신라에스지,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,463,음ㆍ식료품 및 담배 도매업,45863612729.0,28500199142.0,17363413587.0,121297212.0,1148170505.0,85618791494.0
025880,,케이씨피드,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,109,,103303356062.0,31333125574.0,71970230488.0,7008925175.0,8096615873.0,102958912967.0
025900,,동화기업,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,162,나무제품 제조업,2397201401750.0,1419417502379.0,977783899371.0,-16238121639.0,16703994005.0,917976695727.0
025980,,아난티,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,551,일반 및 생활 숙박시설 운영업,1622402228785.0,911040886185.0,711361342600.0,-32369258163.0,800283769.0,285159195284.0
026150,,특수건설,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,412,토목 건설업,218363521306.0,109672540490.0,108690980816.0,5391687825.0,8752187155.0,212529706481.0
026910,,광진실업,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,241,1차 철강 제조업,94252082071.0,69475707631.0,24776374440.0,2944099146.0,-7323446508.0,58527388505.0
026960,,동서,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,463,음ㆍ식료품 및 담배 도매업,1779146551075.0,69670001190.0,1709476549885.0,159046264652.0,44476967156.0,488860392545.0
027040,,서울전자통신,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,281,"전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업",69423552759.0,54420205158.0,15003347601.0,-2743640916.0,-2230403436.0,35822248206.0
027050,,코리아나,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,204,기타 화학제품 제조업,107779542466.0,21456985570.0,86322556896.0,783926037.0,440823327.0,82451674673.0
027410,,BGF,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,649,기타 금융업,2300978258450.0,319875641992.0,1981102616458.0,94776625368.0,55229112297.0,434085472661.0
027580,,상보,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,222,플라스틱 제품 제조업,105420391271.0,54288454336.0,51131936935.0,-10943596444.0,-8030705994.0,53827014584.0
027710,,팜스토리,2024,2024-12-31,KRW,general,일반,코스닥시장상장법인,109,,998003334900.0,689416315215.0,308587019685.0,5162956521.0,40778899216.0,1453900541921.0
027740,,마니커,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,101,"도축, 육류 가공 및 저장 처리업",155281108141.0,114231741935.0,41049366206.0,-10708064322.0,-9051499918.0,332788209759.0
027970,,한국제지,2024,2024-12-31,KRW,general,일반,유가증권시장상장법인,171,"펄프, 종이 및 판지 제조업",755097664409.0,313423911419.0,441673752990.0,4097291056.0,19319754356.0,792088806468.0
