symbol,corpCode,name,year,fiscal_date,price_date,price,market_cap,currency,sector_group,sector_name,market_type,industry_code,industry_name,valuation_model_type,valuation_model_name,peer_group_name,peer_group_level,peer_group_size,total_assets,total_liabilities,total_equity,net_income,operating_income,revenue,per,pbr,roe,debt_ratio,operating_margin,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_debt_ratio_avg,peer_operating_margin_avg,per_vs_peer_pct,pbr_vs_peer_pct,roe_vs_peer_pctp,debt_ratio_vs_peer_pct,operating_margin_vs_peer_pctp,weight_per,weight_pbr,weight_roe,weight_debt,weight_op_margin,per_score,pbr_score,roe_score,debt_score,operating_margin_score,absolute_score,weighted_absolute_score,per_peer_score,pbr_peer_score,roe_peer_score,debt_peer_score,op_margin_peer_score,risk_penalty,industry_adjusted_score,valuation_score
450520,,인스웨이브시스템즈,2024,2024-12-31,2026-06-19,2080.0,30600000000.0,KRW,general,일반,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,it_software,IT/소프트웨어형,소프트웨어 개발 및 공급업,industry,139,55416060803.0,11418769633.0,43997291170.0,-1960250298.0,-3593363299.0,30412970558.0,,0.7,-4.46,25.95,-11.82,313.5,10.2,-17.55,81.55,-111.68,,93.18,13.09,68.18,99.87,10,10,25,15,40,0,23,0,25,0,48,24.2,0,67.03,36.5,68.84,27.07,15,22,48
079190,,케스피온,2024,2024-12-31,2026-06-19,659.0,12600000000.0,KRW,general,일반,코스닥시장상장법인,264,통신 및 방송장비 제조업,manufacturing,제조업형,통신 및 방송장비 제조업,industry,49,35202573615.0,17505029531.0,17697544084.0,-3871174346.0,-5373025098.0,32599438408.0,,0.71,-21.87,98.91,-16.48,17.49,1.63,0.45,82.18,-13.63,,56.31,-22.32,-20.36,-2.85,25,20,20,15,20,0,22.9,0,25,0,47.9,33.32,0,58.33,27.08,25,23.91,15,11,47.9
095610,,테스,2024,2024-12-31,2026-06-19,165700.0,3208000000000.0,KRW,general,일반,코스닥시장상장법인,292,특수 목적용 기계 제조업,manufacturing,제조업형,특수 목적용 기계 제조업,industry,142,381186883677.0,50648891417.0,330537992260.0,42653657309.0,38473734786.0,240077826420.0,75.21,9.71,12.9,15.32,16.03,224.25,13.77,-4.55,92.16,-8.11,66.46,29.52,17.46,83.37,24.13,25,20,20,15,20,0,0,22.9,25,23.02,47.9,51.74,15.85,12.95,82.61,89.93,91.3,0,55,47.9
313760,,캐리,2024,2024-12-31,2026-06-19,468.0,5200000000.0,KRW,general,일반,코스닥시장상장법인,281,"전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업",manufacturing,제조업형,"전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업",industry,29,42232494716.0,22175056604.0,20057438112.0,-13005989810.0,-4018128300.0,8174064954.0,,0.26,-64.84,110.56,-49.16,59.75,4.83,1.34,106.75,-1.07,,94.64,-66.18,-3.56,-48.09,25,20,20,15,20,0,25,0,22.89,0,47.89,33.73,0,100,0,39.29,0,15,11,47.89
088260,,이리츠코크렙,2024,2024-12-31,2026-06-19,3485.0,220700000000.0,KRW,general,일반,유가증권시장상장법인,681,부동산 임대 및 공급업,general,일반형,부동산 임대 및 공급업,industry,17,682625491786.0,453291465858.0,230379718703.0,8159021119.0,17606425388.0,22754387430.0,27.05,0.96,3.54,196.76,77.38,42.55,0.58,3.06,144.98,35.31,36.43,-64.29,0.48,-35.72,42.07,25,25,25,25,0,6.48,20.4,10.62,10.32,25,47.82,47.82,38.46,12.5,66.67,18.75,81.25,0,34,47.82
019010,,베뉴지,2024,2024-12-31,2026-06-19,5170.0,249200000000.0,KRW,general,일반,코스닥시장상장법인,471,종합 소매업,general,일반형,종합 소매업,industry,13,619562875068.0,272148879436.0,347413995632.0,-11317031320.0,17818720567.0,70124154953.0,,0.72,-3.26,78.34,25.41,60.83,2.64,1.07,120.8,6.18,,72.78,-4.33,35.15,19.23,25,25,25,25,0,0,22.8,0,25,25,47.8,47.8,0,41.67,33.33,75,100,15,23,47.8
246690,,TS인베스트먼트,2024,2024-12-31,2026-06-19,1317.0,62600000000.0,KRW,finance,금융기타,코스닥시장상장법인,642,신탁업 및 집합 투자업,finance,금융기타형,신탁업 및 집합 투자업,industry,8,95646416362.0,8435390155.0,87211026207.0,-2421387065.0,-3001864633.0,17597059268.0,,0.72,-2.78,9.67,-17.06,18.21,0.81,1.23,36.78,17.33,,11.45,-4.0,73.7,-34.38,15,35,35,15,0,0,22.8,0,25,0,47.8,46.92,0,57.14,16.67,85.71,0,15,24,47.8
073110,,엘엠에스,2024,2024-12-31,2026-06-19,5780.0,51400000000.0,KRW,general,일반,코스닥시장상장법인,262,전자 부품 제조업,manufacturing,제조업형,전자 부품 제조업,industry,110,155849233855.0,78958609319.0,76890624536.0,-4615725822.0,-3669989407.0,67710083550.0,,0.67,-6.0,102.69,-5.42,59.64,2.56,-4.22,94.04,-1.07,,73.89,-1.78,-9.2,-4.35,25,20,20,15,20,0,23.3,0,24.46,0,47.76,33.32,0,68.35,29.36,31.19,18.27,15,13,47.76
027710,,팜스토리,2024,2024-12-31,2026-06-19,1028.0,114500000000.0,KRW,general,일반,코스닥시장상장법인,109,,general,일반형,일반형,model,573,998003334900.0,689416315215.0,308587019685.0,5162956521.0,40778899216.0,1453900541921.0,22.18,0.37,1.67,223.41,2.8,1245.93,17.39,-10.92,157.2,0.09,98.22,97.87,12.59,-42.12,2.72,25,25,25,25,0,8.91,25,5.01,8.83,8.4,47.75,47.75,15.38,72.58,35.48,19.35,46.91,0,36,47.75
099520,,DGI,2024,2024-12-31,2026-06-19,1284.0,58100000000.0,KRW,general,일반,코스닥시장상장법인,265,영상 및 음향 기기 제조업,manufacturing,제조업형,영상 및 음향 기기 제조업,industry,15,28672300883.0,2651843419.0,26020457464.0,1199573522.0,503079763.0,21360983111.0,48.43,2.23,4.61,10.19,2.36,1491.26,70.1,-11.43,118.27,-7.01,96.75,96.81,16.04,91.38,9.37,25,20,20,15,20,0,8.85,13.83,25,7.08,47.68,38.81,12.5,14.29,50,100,53.85,0,42,47.68
054210,,이랜텍,2024,2024-12-31,2026-06-19,8090.0,204600000000.0,KRW,general,일반,코스닥시장상장법인,262,전자 부품 제조업,manufacturing,제조업형,전자 부품 제조업,industry,110,579562156671.0,293597492872.0,285964663799.0,354711509.0,16100992106.0,556013945520.0,576.81,0.72,0.12,102.67,2.9,59.64,2.56,-4.22,94.04,-1.07,-867.1,72.05,4.35,-9.18,3.97,25,20,20,15,20,0,22.8,0.36,24.47,8.7,47.63,40.17,0,65.6,39.45,32.11,51.92,0,36,47.63
046940,,우원개발,2024,2024-12-31,2026-06-19,3140.0,56800000000.0,KRW,general,일반,코스닥시장상장법인,421,기반조성 및 시설물 축조관련 전문공사업,general,일반형,일반형,model,573,229136136410.0,125052749886.0,104083386524.0,736066386.0,2826256917.0,302842776436.0,77.17,0.55,0.71,120.15,0.93,1245.93,17.39,-10.92,157.2,0.09,93.81,96.86,11.62,23.57,0.84,25,25,25,25,0,0,24.5,2.13,20.97,2.79,47.6,47.6,4.62,54.3,30.11,37.63,33.33,0,32,47.6
049950,,미래컴퍼니,2024,2024-12-31,2026-06-19,10570.0,93200000000.0,KRW,general,일반,코스닥시장상장법인,292,특수 목적용 기계 제조업,manufacturing,제조업형,특수 목적용 기계 제조업,industry,142,149198685706.0,23182440140.0,126016245566.0,-7141990639.0,-16814682582.0,67278649399.0,,0.74,-5.67,18.4,-24.99,224.25,13.77,-4.55,92.16,-8.11,,94.63,-1.11,80.04,-16.88,25,20,20,15,20,0,22.6,0,25,0,47.6,33.08,0,65.83,28.26,86.33,17.39,15,20,47.6
054920,,한컴위드,2024,2024-12-31,2026-06-19,3655.0,103100000000.0,KRW,general,일반,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,it_software,IT/소프트웨어형,소프트웨어 개발 및 공급업,industry,139,216217559499.0,76013137904.0,140204421595.0,-4702115583.0,1278567903.0,448181149581.0,,0.74,-3.35,54.22,0.29,313.5,10.2,-17.55,81.55,-111.68,,92.79,14.19,33.52,111.97,10,10,25,15,40,0,22.6,0,25,0.87,47.6,25.43,0,64.13,37.96,42.03,47.37,15,26,47.6
131400,,이브이첨단소재,2024,2024-12-31,2026-06-19,1427.0,85000000000.0,KRW,general,일반,코스닥시장상장법인,262,전자 부품 제조업,manufacturing,제조업형,전자 부품 제조업,industry,110,144037746838.0,28397342198.0,115640404640.0,-8294278981.0,2566102422.0,81920209500.0,,0.74,-7.17,24.56,3.13,59.64,2.56,-4.22,94.04,-1.07,,71.29,-2.95,73.89,4.2,25,20,20,15,20,0,22.6,0,25,9.39,47.6,40.59,0,63.76,27.52,81.65,53.85,15,26,47.6
208640,,썸에이지,2024,2024-12-31,2026-06-19,121.0,16800000000.0,KRW,general,일반,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,it_software,IT/소프트웨어형,소프트웨어 개발 및 공급업,industry,139,25094379023.0,2452356889.0,22642022134.0,-6887905081.0,-10168798530.0,13975932832.0,,0.74,-30.42,10.83,-72.76,313.5,10.2,-17.55,81.55,-111.68,,92.72,-12.87,86.72,38.92,10,10,25,15,40,0,22.6,0,25,0,47.6,24.04,0,64.13,18.98,94.2,9.02,15,14,47.6
017900,,광전자,2024,2024-12-31,2026-06-19,8880.0,514500000000.0,KRW,general,일반,유가증권시장상장법인,261,반도체 제조업,manufacturing,제조업형,반도체 제조업,industry,49,260831921228.0,21589720855.0,239242200373.0,10620128567.0,1473042384.0,130189190329.0,48.45,2.15,4.44,9.02,1.13,637.55,4.16,-9.41,93.37,-13.95,92.4,48.35,13.85,90.33,15.08,25,20,20,15,20,0,9.25,13.32,25,3.39,47.57,35.77,31.82,45.83,64.58,89.58,62.79,0,56,47.57
063170,,서울옥션,2024,2024-12-31,2026-06-19,4535.0,80600000000.0,KRW,general,일반,코스닥시장상장법인,461,상품 중개업,general,일반형,상품 중개업,industry,8,212541686866.0,104864570655.0,107677116211.0,-9469037391.0,-3390242787.0,20599064531.0,,0.75,-8.79,97.39,-16.46,42.98,0.65,2.07,78.63,-3.67,,-15.38,-10.87,-23.85,-12.78,25,25,25,25,0,0,22.5,0,25,0,47.5,47.5,0,28.57,0,28.57,20,15,0,47.5
207760,,미스터블루,2024,2024-12-31,2026-06-19,532.0,44200000000.0,KRW,general,일반,코스닥시장상장법인,639,기타 정보 서비스업,general,일반형,기타 정보 서비스업,industry,15,94852623352.0,36159143615.0,58693479737.0,-16743234375.0,-13552961926.0,70341804726.0,,0.75,-28.53,61.61,-19.27,35.87,1.85,2.21,89.21,4.76,,59.32,-30.73,30.94,-24.03,25,25,25,25,0,0,22.5,0,25,0,47.5,47.5,0,64.29,7.14,42.86,7.14,15,14,47.5
044340,,위닉스,2024,2024-12-31,2026-06-19,3810.0,68100000000.0,KRW,general,일반,코스닥시장상장법인,285,가정용 기기 제조업,manufacturing,제조업형,가정용 기기 제조업,industry,5,359850832583.0,190635424085.0,169215408498.0,-44414592012.0,-5876177856.0,351198769369.0,,0.4,-26.25,112.66,-1.67,168.75,1.6,0.17,91.44,-1.61,,74.9,-26.42,-23.2,-0.07,25,20,20,15,20,0,25,0,22.47,0,47.47,33.48,0,100,0,25,50,15,19,47.47
011000,,진원생명과학,2024,2024-12-31,2026-06-19,718.0,65300000000.0,KRW,general,일반,유가증권시장상장법인,212,의약품 제조업,bio_pharma,바이오/제약형,의약품 제조업,industry,65,151334407812.0,65729165208.0,85605242604.0,-48536607370.0,-43039113456.0,35720098849.0,,0.76,-56.7,76.78,-120.49,121.2,2.51,-9.45,105.26,-3.97,,69.63,-47.25,27.05,-116.52,5,10,35,25,25,0,22.4,0,25,0,47.4,33.96,0,59.38,3.13,50,0,15,5,47.4
019570,,플루토스,2024,2024-12-31,2026-06-19,296.0,28300000000.0,KRW,general,일반,코스닥시장상장법인,642,신탁업 및 집합 투자업,general,일반형,신탁업 및 집합 투자업,industry,8,47575529262.0,10134637441.0,37440891821.0,,1274207990.0,10338209179.0,,0.76,,27.07,12.33,18.21,0.81,1.23,36.78,17.33,,6.76,,26.41,-5.0,25,25,25,25,0,0,22.4,0,25,21.17,47.4,47.4,0,42.86,0,57.14,28.57,0,25,47.4
067390,,아스트,2024,2024-12-31,2026-06-19,537.0,226200000000.0,KRW,general,일반,코스닥시장상장법인,313,"항공기, 우주선 및 부품 제조업",manufacturing,제조업형,"항공기, 우주선 및 부품 제조업",industry,7,562042524313.0,265915269861.0,296127254452.0,-17107013742.0,,,,0.76,-5.78,89.8,,96.03,3.76,-10.43,154.71,-37284.42,,79.66,4.65,41.96,,25,20,20,15,20,0,22.4,0,25,0,47.4,32.92,0,100,33.33,66.67,0,15,22,47.4
095660,,네오위즈,2024,2024-12-31,2026-06-19,18200.0,393800000000.0,KRW,general,일반,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,it_software,IT/소프트웨어형,소프트웨어 개발 및 공급업,industry,139,619998368755.0,101061621627.0,518936747128.0,-6953946967.0,32919979176.0,366812592730.0,,0.76,-1.34,19.47,8.97,313.5,10.2,-17.55,81.55,-111.68,,92.56,16.21,76.12,120.66,10,10,25,15,40,0,22.4,0,25,18.97,47.4,54.31,0,62.32,42.34,78.26,76.69,15,44,47.4
253840,,수젠텍,2024,2024-12-31,2026-06-19,4440.0,74300000000.0,KRW,general,일반,코스닥시장상장법인,213,의료용품 및 기타 의약 관련제품 제조업,manufacturing,제조업형,의료용품 및 기타 의약 관련제품 제조업,industry,24,107640984472.0,10345572670.0,97295411802.0,-15370010711.0,-22021742938.0,10097082997.0,,0.76,-15.8,10.63,-218.1,18.86,10.37,-69.01,93.18,-134.81,,92.64,53.21,88.59,-83.29,25,20,20,15,20,0,22.4,0,25,0,47.4,32.92,0,82.61,18.18,86.96,13.04,15,21,47.4
311690,,CJ 바이오사이언스,2024,2024-12-31,2026-06-19,4520.0,59100000000.0,KRW,general,일반,코스닥시장상장법인,701,자연과학 및 공학 연구개발업,general,일반형,자연과학 및 공학 연구개발업,industry,37,99609756405.0,21853224711.0,77756531694.0,-32837724111.0,-34241072033.0,3466535834.0,,0.76,-42.23,28.1,-987.76,207.77,94.11,-50.38,70.77,-1590.87,,99.19,8.15,60.29,603.11,25,25,25,25,0,0,22.4,0,25,0,47.4,47.4,0,88.57,42.86,71.43,18.18,15,36,47.4
263750,,펄어비스,2024,2024-12-31,2026-06-19,38150.0,2451100000000.0,KRW,general,일반,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,it_software,IT/소프트웨어형,소프트웨어 개발 및 공급업,industry,139,1142821061456.0,336846483610.0,805974577846.0,60343569967.0,-12292682628.0,342384719856.0,40.62,3.04,7.49,41.79,-3.59,313.5,10.2,-17.55,81.55,-111.68,87.04,70.17,25.03,48.75,108.09,10,10,25,15,40,0,4.9,17.49,25,0,47.39,34.45,16,13.04,70.8,52.9,38.35,0,44,47.39
005360,,모나미,2024,2024-12-31,2026-06-19,1287.0,24300000000.0,KRW,general,일반,유가증권시장상장법인,464,생활용품 도매업,general,일반형,생활용품 도매업,industry,16,199293931372.0,105785547605.0,93508383767.0,-5333431137.0,-3813353960.0,133080484318.0,,0.26,-5.7,113.13,-2.87,30.19,1.0,-1.46,83.32,-0.61,,74.12,-4.25,-35.77,-2.25,25,25,25,25,0,0,25,0,22.37,0,47.37,47.37,0,83.33,26.67,26.67,28.57,15,19,47.37
430690,,한싹,2024,2024-12-31,2026-06-19,2850.0,31100000000.0,KRW,general,일반,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,it_software,IT/소프트웨어형,소프트웨어 개발 및 공급업,industry,139,43468551229.0,7841305569.0,35627245660.0,124902854.0,-2712875086.0,20518417370.0,248.99,0.87,0.35,22.01,-13.22,313.5,10.2,-17.55,81.55,-111.68,20.58,91.44,17.9,73.01,98.46,10,10,25,15,40,0,21.3,1.05,25,0,47.35,24.57,5.33,56.16,46.72,73.91,25.56,0,39,47.35
900290,,GRT,2024,2024-06-30,2026-06-19,3245.0,265400000000.0,CNY,general,일반,코스닥시장상장법인,649,기타 금융업,general,일반형,기타 금융업,industry,90,8881713477.0,4005509638.0,4876203839.0,600145982.0,798079282.0,4574221304.0,442.23,54.43,12.31,82.14,17.45,450.5,7.2,5.81,186.47,5.75,1.84,-656.37,6.5,55.95,11.7,25,25,25,25,0,0,0,22.31,25,23.73,47.31,47.31,8.97,2.25,90.91,48.31,85.29,0,38,47.31
089590,,제주항공,2024,2024-12-31,2026-06-19,4750.0,383000000000.0,KRW,general,일반,유가증권시장상장법인,511,항공 여객 운송업,general,일반형,일반형,model,573,1998506193261.0,1674433062788.0,324073130473.0,21739706476.0,79912336894.0,1935791972257.0,17.62,1.18,6.71,516.68,4.13,1245.93,17.39,-10.92,157.2,0.09,98.59,93.2,17.62,-228.68,4.04,25,25,25,25,0,12.38,18.2,16.71,0,12.39,47.29,47.29,23.08,22.58,67.74,3.23,56.79,20,9,47.29
101490,,에스앤에스텍,2024,2024-12-31,2026-06-19,58600.0,1250200000000.0,KRW,general,일반,코스닥시장상장법인,262,전자 부품 제조업,manufacturing,제조업형,전자 부품 제조업,industry,110,297031688485.0,50184639632.0,246847048853.0,30313647619.0,29478688017.0,176013891367.0,41.24,5.06,12.28,20.33,16.75,59.64,2.56,-4.22,94.04,-1.07,30.85,-97.84,16.5,78.38,17.82,25,20,20,15,20,0,0,22.28,25,23.38,47.28,51.53,28.79,14.68,86.24,86.24,95.19,0,59,47.28
002070,,비비안,2024,2024-12-31,2026-06-19,6430.0,15500000000.0,KRW,general,일반,유가증권시장상장법인,141,봉제의복 제조업,manufacturing,제조업형,봉제의복 제조업,industry,26,257400328225.0,137091719096.0,120308609129.0,-3809121502.0,1680517987.0,235220902183.0,,0.13,-3.17,113.95,0.71,30.46,0.6,3.05,90.78,3.7,,78.43,-6.21,-25.52,-2.99,25,20,20,15,20,0,25,0,22.21,2.13,47.21,35.03,0,100,20,28,17.39,15,17,47.21
038290,,마크로젠,2024,2024-12-31,2026-06-19,12780.0,138600000000.0,KRW,general,일반,코스닥시장상장법인,739,"그 외 기타 전문, 과학 및 기술 서비스업",general,일반형,"그 외 기타 전문, 과학 및 기술 서비스업",industry,10,329660011595.0,152232735586.0,177427276009.0,-7783573850.0,-6464344515.0,135776658229.0,,0.78,-4.39,85.8,-4.76,31.45,251.32,-8.58,56.51,-28.4,,99.69,4.2,-51.84,23.64,25,25,25,25,0,0,22.2,0,25,0,47.2,47.2,0,66.67,33.33,11.11,44.44,15,13,47.2
053580,,웹케시,2024,2024-12-31,2026-06-19,6190.0,80200000000.0,KRW,general,일반,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,it_software,IT/소프트웨어형,소프트웨어 개발 및 공급업,industry,139,125883322140.0,23554416041.0,102328906099.0,,13887609419.0,74176188133.0,,0.78,,23.02,18.72,313.5,10.2,-17.55,81.55,-111.68,,92.31,,71.77,130.41,10,10,25,15,40,0,22.2,0,25,24.36,47.2,62.86,0,61.23,0,70.29,93.98,0,54,47.2
100590,,머큐리,2024,2024-12-31,2026-06-19,4510.0,77300000000.0,KRW,general,일반,코스닥시장상장법인,264,통신 및 방송장비 제조업,manufacturing,제조업형,통신 및 방송장비 제조업,industry,49,126927884461.0,27997947412.0,98929937049.0,-1505529043.0,-886508422.0,134308402060.0,,0.78,-1.52,28.3,-0.66,17.49,1.63,0.45,82.18,-13.63,,52.06,-1.97,65.56,12.97,25,20,20,15,20,0,22.2,0,25,0,47.2,32.76,0,56.25,41.67,72.92,47.83,15,25,47.2
438700,,버넥트,2024,2024-12-31,2026-06-19,2270.0,25300000000.0,KRW,general,일반,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,it_software,IT/소프트웨어형,소프트웨어 개발 및 공급업,industry,139,43766338243.0,11148286271.0,32618051972.0,-12641224125.0,-12697077036.0,4599199409.0,,0.78,-38.76,34.18,-276.07,313.5,10.2,-17.55,81.55,-111.68,,92.39,-21.21,58.09,-164.39,10,10,25,15,40,0,22.2,0,25,0,47.2,23.88,0,61.23,14.6,60.14,3.01,15,5,47.2
160550,,NEW,2024,2024-12-31,2026-06-19,1198.0,33400000000.0,KRW,general,일반,코스닥시장상장법인,591,"영화, 비디오물, 방송 프로그램 제작 및 배급업",general,일반형,"영화, 비디오물, 방송 프로그램 제작 및 배급업",industry,24,259877391121.0,138755971710.0,121121419411.0,-24072120042.0,-18957171701.0,113244615452.0,,0.28,-19.87,114.56,-16.74,66.41,1.19,-19.19,97.53,-17.65,,76.91,-0.68,-17.47,0.91,25,25,25,25,0,0,25,0,22.09,0,47.09,47.09,0,82.61,52.17,17.39,40.91,15,23,47.09
003580,,HLB글로벌,2024,2024-12-31,2026-06-19,1499.0,75900000000.0,KRW,general,일반,유가증권시장상장법인,471,종합 소매업,general,일반형,종합 소매업,industry,13,135918584874.0,40853639450.0,95064945424.0,-9007042854.0,-3666767452.0,98261049794.0,,0.8,-9.47,42.97,-3.73,60.83,2.64,1.07,120.8,6.18,,69.7,-10.54,64.43,-9.91,25,25,25,25,0,0,22,0,25,0,47,47,0,29.17,8.33,91.67,0,15,17,47
011280,,태림포장,2024,2024-12-31,2026-06-19,2015.0,142700000000.0,KRW,general,일반,유가증권시장상장법인,172,"골판지, 종이 상자 및 종이 용기 제조업",manufacturing,제조업형,"골판지, 종이 상자 및 종이 용기 제조업",industry,7,711994053000.0,381159169000.0,330834884000.0,-20491587000.0,-16590677000.0,715375066000.0,,0.43,-6.19,115.21,-2.32,16.37,0.57,-5.37,63.48,-1.23,,23.83,-0.82,-81.49,-1.09,25,20,20,15,20,0,25,0,21.96,0,46.96,33.18,0,50,50,0,33.33,15,12,46.96
322310,,오로스테크놀로지,2024,2024-12-31,2026-06-19,26800.0,251000000000.0,KRW,general,일반,코스닥시장상장법인,292,특수 목적용 기계 제조업,manufacturing,제조업형,특수 목적용 기계 제조업,industry,142,94406434193.0,26228934890.0,68177499303.0,5906649297.0,6083234932.0,61412173565.0,42.49,3.68,8.66,38.47,9.91,224.25,13.77,-4.55,92.16,-8.11,81.05,73.27,13.22,58.25,18.01,25,20,20,15,20,0,3.3,18.66,25,19.91,46.96,48.5,23.17,25.18,71.01,59.71,78.99,0,50,46.96
039020,,이건홀딩스,2024,2024-12-31,2026-06-19,2880.0,65000000000.0,KRW,general,일반,코스닥시장상장법인,161,제재 및 목재 가공업,general,일반형,일반형,model,573,785914926822.0,420866008971.0,365048917851.0,-16095775861.0,6560017886.0,497372679636.0,,0.18,-4.41,115.29,1.32,1245.93,17.39,-10.92,157.2,0.09,,98.98,6.51,26.66,1.23,25,25,25,25,0,0,25,0,21.94,3.96,46.94,46.94,0,95.7,24.73,39.78,38.27,15,25,46.94
365550,,ESR켄달스퀘어리츠,2024,2024-05-31,2026-06-19,3695.0,909300000000.0,KRW,general,일반,유가증권시장상장법인,681,부동산 임대 및 공급업,general,일반형,부동산 임대 및 공급업,industry,17,2525183126010.0,1440522320140.0,1110253457951.0,22534060750.0,28807156078.0,56876297402.0,40.35,0.82,2.03,129.75,50.65,42.55,0.58,3.06,144.98,35.31,5.16,-40.46,-1.03,10.5,15.34,25,25,25,25,0,0,21.8,6.09,19.05,25,46.94,46.94,30.77,25,40,56.25,31.25,0,38,46.94
058110,,멕아이씨에스,2024,2024-12-31,2026-06-19,1980.0,31800000000.0,KRW,general,일반,코스닥시장상장법인,271,의료용 기기 제조업,manufacturing,제조업형,의료용 기기 제조업,industry,46,59449795128.0,20190022303.0,39259772825.0,-10290328994.0,-9492066504.0,11369004636.0,,0.81,-26.21,51.43,-83.49,68.69,2.44,-54.53,98.13,-115.58,,66.84,28.32,47.59,32.09,25,20,20,15,20,0,21.9,0,25,0,46.9,32.52,0,68.89,20.45,46.67,16.67,15,13,46.9
293490,,카카오게임즈,2024,2024-12-31,2026-06-19,8550.0,767700000000.0,KRW,general,일반,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,it_software,IT/소프트웨어형,소프트웨어 개발 및 공급업,industry,139,3173239057351.0,1694881787634.0,1478357269717.0,-128088854882.0,19148863191.0,627227484059.0,,0.52,-8.66,114.65,3.05,313.5,10.2,-17.55,81.55,-111.68,,94.91,8.88,-40.58,114.74,10,10,25,15,40,0,24.8,0,22.07,9.15,46.87,37.8,0,82.61,30.66,21.74,57.89,15,27,46.87
222980,,한국맥널티,2024,2024-12-31,2026-06-19,1928.0,21300000000.0,KRW,general,일반,코스닥시장상장법인,108,동물용 사료 및 조제식품 제조업,manufacturing,제조업형,동물용 사료 및 조제식품 제조업,industry,29,81317586081.0,43112411047.0,38205175034.0,-351697655.0,571296895.0,88832089424.0,,0.56,-0.92,112.84,0.64,13.34,0.91,3.48,94.48,-0.18,,38.48,-4.4,-19.44,0.82,25,20,20,15,20,0,24.4,0,22.43,1.92,46.83,34.51,0,42.86,14.29,28.57,19.23,15,5,46.83
052770,,아이톡시,2024,2024-12-31,2026-06-19,312.0,4500000000.0,KRW,general,일반,코스닥시장상장법인,467,기타 전문 도매업,general,일반형,기타 전문 도매업,industry,27,10650406836.0,5165757567.0,5484649269.0,-16848205439.0,-11848546017.0,17173788045.0,,0.82,-307.19,94.19,-68.99,20.42,0.96,-15.89,85.75,-8.36,,14.9,-291.3,-9.84,-60.63,25,25,25,25,0,0,21.8,0,25,0,46.8,46.8,0,30.77,0,30.77,4.17,15,0,46.8
218150,,미래생명자원,2024,2024-12-31,2026-06-19,1836.0,37500000000.0,KRW,general,일반,코스닥시장상장법인,109,,general,일반형,일반형,model,573,63909287180.0,18237359146.0,45671928034.0,-419728670.0,183738401.0,62453269047.0,,0.82,-0.92,39.93,0.29,1245.93,17.39,-10.92,157.2,0.09,,95.28,10.0,74.6,0.21,25,25,25,25,0,0,21.8,0,25,0.87,46.8,46.8,0,33.87,29.03,76.34,27.78,15,20,46.8
064550,,바이오니아,2024,2024-12-31,2026-06-19,7310.0,188700000000.0,KRW,general,일반,코스닥시장상장법인,213,의료용품 및 기타 의약 관련제품 제조업,manufacturing,제조업형,의료용품 및 기타 의약 관련제품 제조업,industry,24,332185372434.0,105294276787.0,226891095647.0,-19042111472.0,-13416567799.0,293975485094.0,,0.83,-8.39,46.41,-4.56,18.86,10.37,-69.01,93.18,-134.81,,91.98,60.62,50.19,130.25,25,20,20,15,20,0,21.7,0,25,0,46.7,32.36,0,78.26,31.82,39.13,43.48,15,22,46.7
238090,,앤디포스,2024,2024-12-31,2026-06-19,2455.0,74900000000.0,KRW,general,일반,코스닥시장상장법인,222,플라스틱 제품 제조업,manufacturing,제조업형,플라스틱 제품 제조업,industry,37,105877525166.0,15627026017.0,90250499149.0,-31061269193.0,1950936711.0,52450485422.0,,0.83,-34.42,17.32,3.72,11.68,0.79,-1.17,79.02,2.43,,-5.64,-33.24,78.09,1.29,25,20,20,15,20,0,21.7,0,25,11.16,46.7,41.29,0,29.17,5.56,86.11,44.12,15,14,46.7
263050,,유틸렉스,2024,2024-12-31,2026-06-19,959.0,35300000000.0,KRW,general,일반,코스닥시장상장법인,211,기초 의약 물질 및 생물학적 제제 제조업,bio_pharma,바이오/제약형,기초 의약 물질 및 생물학적 제제 제조업,industry,32,66511116467.0,24046058326.0,42465058141.0,-29498584759.0,-26508412156.0,9526610583.0,,0.83,-69.47,56.63,-278.26,160.37,6.54,-28.58,83.33,-31996.12,,87.29,-40.89,32.05,31717.86,5,10,35,25,25,0,21.7,0,25,0,46.7,33.68,0,86.67,13.33,33.33,10.34,15,9,46.7
